id,label_id,label,sentence
3474,1,Complaint,ይህ ውሳኔ በጣም አሮጌ ነው፣ አልወድም።
8335,8,Warning,ተጠንቀቅ! ቤት ጥሩ ነው።
2405,8,Warning,ልጄ ዕድል አትንካ።
10717,2,Phatic,እግዚአብሔር ከአንቺ ጋር ይሁን በሳምንት።
761,3,Promise,ከዚህ በፊት ብዙ ሰዎች ጨዋታ ያመጣል።
2460,5,Request,እባክህ ስብሰባ ስጠኝ።
2006,5,Request,ጎረቤቴ ኮምፒውተር ማግኘት ይችላል?
221,7,Suggestion,ልጄ ህንፃ ቢጠቀም ይሻላል።
4103,8,Warning,ተጠንቀቅ ከዚህ በኋላ።
5211,8,Warning,አደጋ አለ! ምግብ ቤት ተጠንቀቅ።
6833,5,Request,ወጣቱ ሙዚቃ ማግኘት ይችላል?
9180,6,Sarcasm/Irony,እርግጥ ነው፣ ውሳኔ በጣም ርካሽ ነው... (በአስቂኝ)።
7433,4,Refusal,ብዙ ሰዎች መጽሐፍ አይፈልግም።
9720,5,Request,ከፈቀድክ ጤና ውሰድ።
3084,5,Request,ከፈቀድሽ ዜና ውሰድ።
3476,2,Phatic,ሰላም እህቴ፣ እንዴት ነው ሁኔታው?
7930,4,Refusal,እኔ ዜና አልቀበልም።
10770,5,Request,አስተናጋጁ ጊዜ ማግኘት ይችላል?
9797,7,Suggestion,እነሱ ደስታ ቢጠቀም ይሻላል።
9674,5,Request,ተማሪዎች ሀሳብ ማግኘት ይችላል?
4302,7,Suggestion,ባለቤቴ ደስታ ቢጠቀም ይሻላል።
4135,5,Request,ወጣቱ ፈቃድ ማግኘት ይችላል?
4590,8,Warning,ገበሬዎች ገንዘብ አትንካ።
3932,5,Request,ልጆች ምግብ ቤት ማግኘት ይችላል?
1821,4,Refusal,ነጋዴዎች መድሃኒት አይፈልግም።
1110,7,Suggestion,ምናልባት አሮጌ መንገድ መግዛት?
4580,8,Warning,ተጠንቀቅ! መጽሔት መጥፎ ነው።
743,8,Warning,ወንድሞች ስልጠና አትንካ።
9834,7,Suggestion,ብዙ ሰዎች ዜና ቢጠቀም ይሻላል።
2708,0,Assertion,ችግር አሮጌ ነው።
2357,8,Warning,ይህ ክፍያ አደገኛ ነው።
7552,8,Warning,ይህ ቤት አደገኛ ነው።
2817,0,Assertion,እኔ ቦታ እንደሚያስፈልግ አውቃለሁ።
4513,7,Suggestion,ይህን ቅጣት መሞከር ጥሩ ነው።
4923,8,Warning,ይህን ጨዋታ አታድርግ።
6452,5,Request,እባክዎ ስልጠና ይላኩልኝ።
1360,4,Refusal,እኛ ሙዚቃ አይፈልግም።
7773,7,Suggestion,ወዳጄ ዜና ቢያደርግ ይሻላል።
7007,3,Promise,በሳምንት ሁሉም ጉብኝት ታመጣለች።
2494,0,Assertion,ልጆች መፍትሄ ደህንነቱ የተጠበቀ ይቻላል።
1966,1,Complaint,እሷ ከ ችግር ጋር ችግር አለው።
1702,3,Promise,አንዳንድ ሰዎች አሁን ይመጣል ብሎ ቃል ገብቷል።
1755,3,Promise,በእርግጥ ገንዘብ አደርጋለሁ።
11248,6,Sarcasm/Irony,እንዴት አስቸጋሪ ችግር ነው! (በቀልድ)።
4131,5,Request,ታካሚዎች ዜና ማግኘት ይችላል?
8325,7,Suggestion,ምናልባት ቀላል ደስታ መግዛት?
10949,5,Request,እባክዎ ውሳኔ ይላኩልኝ።
10970,4,Refusal,አንቺ ኮንትራት አይፈልግም።
8616,2,Phatic,እግዚአብሔር ይባርካችሁ ገበሬዎች።
458,8,Warning,ተጠንቀቅ በማለዳ።
8091,3,Promise,በጊዜው እናንተ ጨዋታ ያመጣል።
4843,3,Promise,በማታ ደንበኞች ስልጠና ያመጣል።
823,1,Complaint,ለምን አዛውንቶች ችግር አልሰጠኝም?
2152,7,Suggestion,ወንዶች ህንፃ ቢጠቀም ይሻላል።
3475,1,Complaint,በሰዓት እህቴ መንገድ አላገኘም።
150,3,Promise,ማንም በወር ይመጣል ብሎ ቃል ገብቷል።
5210,3,Promise,አሁን ተማሪዎች ሙዚቃ ታመጣለች።
9347,7,Suggestion,ሰራተኞች ፕሮጀክት ቢያደርግ ይሻላል።
3237,3,Promise,ጎረቤቴ በቀን ትመጣለች ብሎ ቃል ገብቷል።
5601,2,Phatic,መልካም ሳምንት አንድ ሰው።
556,6,Sarcasm/Irony,አዎ፣ ይህ ስብሰባ በጣም ጠቃሚ ነው... (በሳቅ)።
6803,4,Refusal,ይህን እረፍት ማድረግ አልችልም።
9568,3,Promise,እኔ ሙዚቃ እሰጥሃለሁ።
11473,3,Promise,ከዚህ በፊት እህቶች ምግብ ያመጣል።
10129,3,Promise,እኔ ቅጣት አላረሳም።
9527,7,Suggestion,ምናልባት አስደሳች ቅጣት መግዛት?
8899,5,Request,አስተናጋጁ ሽልማት ማግኘት ይችላል?
2375,6,Sarcasm/Irony,እርግጥ ነው፣ ስልክ በጣም አሮጌ ነው... (በቀልድ)።
3719,3,Promise,አንቺ ከዚህ በኋላ ትመጣለች ብሎ ቃል ገብቷል።
4957,0,Assertion,ሁሉም በወር ከተማ ይገኛል።
3344,3,Promise,አለቆች በማለዳ ይመጣል ብሎ ቃል ገብቷል።
5176,7,Suggestion,ማንም ችግር ቢያደርግ ይሻላል።
6170,0,Assertion,አዛውንቶች አሉ ብዙ ጊዜ።
2096,8,Warning,ተጠንቀቅ! ምግብ ደስ የሚል ነው።
8087,4,Refusal,አባቶች መፍትሄ አይፈልግም።
2803,3,Promise,እናቶች በቀን ትመጣለች ብሎ ቃል ገብቷል።
5527,6,Sarcasm/Irony,እናቴ ሁልጊዜ ትክክል ነው... (በሳቅ)።
6863,4,Refusal,አስተማሪው ጤና አይፈልግም።
1506,3,Promise,እናቴ በወር ይመጣል ብሎ ቃል ገብቷል።
3248,3,Promise,አትጨነቅ፣ መድሃኒት እከፍላለሁ።
9771,0,Assertion,አዛውንቶች መኪና አላት።
596,1,Complaint,እናንተ ከ ዕድል ጋር ችግር አለው።
470,1,Complaint,ዕድል አልሰራም፣ ችግር አለ።
10663,3,Promise,በእርግጥ ኮንትራት አደርጋለሁ።
3666,8,Warning,አለቆች ዜና አትንካ።
9924,2,Phatic,እንዴት ነው ስራሽ ተማሪው?
2535,8,Warning,ተጠንቀቅ! መንገድ ቀላል ነው።
8021,2,Phatic,እግዚአብሔር ይባርክህ ሰራተኛው።
261,0,Assertion,ማንም ስብሰባ አለው።
5922,2,Phatic,መልካም ምሽት ከዚህ በፊት አንቺ።
9730,0,Assertion,እኔ ጨዋታ እንደሚያስፈልግ አውቃለሁ።
8429,0,Assertion,አለቆች በጊዜው ሐረር ይገኛል።
8980,6,Sarcasm/Irony,ብዙ ሰዎች በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
10480,5,Request,ከፈቀድሽ መጽሔት ውሰድ።
4784,3,Promise,በቀን እናንተ እረፍት ያመጣል።
1956,7,Suggestion,ምናልባት ብር ማድረግ ይሻላል።
7402,8,Warning,ይህ መጽሔት አደገኛ ነው።
5123,6,Sarcasm/Irony,እንዴት ውድ ነው! (በአስቂኝ መንገድ)።
9087,3,Promise,በቅርቡ ብዙ ሰዎች ምግብ ያመጣል።
5068,4,Refusal,አዛውንቱ እረፍት አይፈልግም።
2873,8,Warning,ይህ መንገድ አደገኛ ነው።
1292,2,Phatic,በሰላም እንገናኝ ተማሪዎች።
2253,2,Phatic,በጣም ደስ ብሎኛል ሴቶች።
121,0,Assertion,እውነቱን ለመናገር እረፍት ውድ ነው።
3610,8,Warning,አዛውንቶች ምግብ ቤት አትንካ።
5954,2,Phatic,ደስ ብሎኛል ስላየሁሽ ወንድሜ።
8497,0,Assertion,እውነቱን ለመናገር ቁልፍ ቀላል ነው።
4474,4,Refusal,አስተናጋጁ ድልድይ አይፈልግም።
3010,4,Refusal,ሐኪሞች መንገድ አይፈልግም።
2252,3,Promise,ዛሬ ወንዶች ደብዳቤ ያመጣል።
2250,2,Phatic,እንዴት ነው ሁኔታው ሐረር እህቴ?
10678,7,Suggestion,እንደእኔ አስተያየት መፍትሄ መቀየር ይሻላል።
1815,7,Suggestion,መምህራን ሰላም ቢጠቀም ይሻላል።
9729,7,Suggestion,መምህራን ሙዚቃ ቢያደርግ ይሻላል።
7923,3,Promise,በቅርቡ አባቶች ጤና ያመጣል።
10796,6,Sarcasm/Irony,አንድ ሰው ሁልጊዜ ትክክል ነው... (በሳቅ)።
2850,7,Suggestion,ምናልባት አስቸጋሪ ወረቀት መግዛት?
1240,6,Sarcasm/Irony,እርግጥ ነው፣ በሳምንት ሁሉም ደስተኛ ነው... (በአስቂኝ)።
5508,7,Suggestion,ፖሊሱ ሙያ ቢጠቀም ይሻላል።
10532,8,Warning,ተጠንቀቅ! ትምህርት ጥሩ ነው።
7995,6,Sarcasm/Irony,ወንዶች ሁልጊዜ በጊዜው ይመጣል... (በቀልድ)።
1926,3,Promise,እኔ ሆቴል እሰጥሻለሁ።
2308,8,Warning,አደጋ አለ! ስልክ ተጠንቀቅ።
1313,3,Promise,በቅርቡ አባቶች ሰላም ያመጣል።
3345,2,Phatic,እንኳን ለልደትሽ አደረሰ አባቶች።
6362,6,Sarcasm/Irony,ገበሬዎች ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
9102,5,Request,ነጋዴዎች መኪና ማግኘት ይችላል?
1928,2,Phatic,ሰላም አንዳንድ ሰዎች፣ እንዴት አለፈ ቀኑ?
6371,2,Phatic,እግዚአብሔር ይባርክህ ነገ።
441,2,Phatic,ደህና እንደምትሆኚ ከ ባህር ዳር ተስፋ አደርጋለሁ።
6769,6,Sarcasm/Irony,አዎ፣ እረፍት በጣም አስፈላጊ ነው ለሁሉም... (በተቃራኒ)።
8016,2,Phatic,ደስ ብሎኛል ስላየሁህ ተማሪው።
4061,1,Complaint,አዛውንቶች ስለ ሽልማት ቅሬታ አለው።
4933,3,Promise,በእርግጥ ምግብ ቤት አደርጋለሁ።
6321,1,Complaint,ከዚህ በኋላ ወዳጄ እቅድ አላገኘም።
2406,2,Phatic,ሰላም ወንድሞች፣ ምን አለ?
6970,2,Phatic,ጤናማ ቀን ይሁንልህ ደንበኞች።
10573,0,Assertion,ድል በጣም ደስ የሚል ነው።
2063,1,Complaint,ለምን መጽሔት እንዲህ አሮጌ ነው?
304,1,Complaint,እድል አልሰራም፣ ችግር አለ።
8905,0,Assertion,እውነቱን ለመናገር መረጃ አዲስ ነው።
9935,2,Phatic,እንኳን ደህና ኑር ጓደኞች።
8127,8,Warning,ተጠንቀቅ! ድልድይ ፈጣን ነው።
8577,6,Sarcasm/Irony,እንዴት ያለ ምክር ነው! (በቀልድ)።
6717,6,Sarcasm/Irony,እርግጥ ነው፣ ምክር በጣም መጥፎ ነው... (በቀልድ)።
2332,6,Sarcasm/Irony,እንዴት አደገኛ ብር ነው! (በቀልድ)።
8803,1,Complaint,አባቴ ፊልም ስለ አዲስ መሆኑ ያማርራል።
4184,7,Suggestion,እንዴት ቢሆን ምክር ብናደርግ?
2075,2,Phatic,ደህና እንደምትሆኚ ከ መቀሌ ተስፋ አደርጋለሁ።
8059,6,Sarcasm/Irony,እንዴት ያለ ፍጹም ቦታ ነው! (በሳቅ)።
4956,8,Warning,እንግዶች ምግብ ቤት አትንካ።
6963,2,Phatic,ጤናማ ሳምንት ይሁንልሽ አንዳንድ ሰዎች።
2807,3,Promise,በእርግጥ ስራ አደርጋለሁ።
8294,4,Refusal,ታካሚዎች ጊዜ አይፈልግም።
9640,2,Phatic,ሰላምታዬን አቀርባለሁ ከ ትምህርት ቤት።
4866,4,Refusal,አንቺ ኮምፒውተር አይፈልግም።
188,5,Request,እባክህ በወር ና።
1959,2,Phatic,ደህና እንደምትሆን በማታ ተስፋ አደርጋለሁ።
2170,4,Refusal,አለቆች ውሃ አይፈልግም።
8215,8,Warning,አደጋ አለ! ስራ ተጠንቀቅ።
8378,3,Promise,አንተ በቅርቡ ትመጣለች ብሎ ቃል ገብቷል።
3046,1,Complaint,ስራ አልሰራም፣ ችግር አለ።
186,2,Phatic,እንዴት ነው ስራሽ እናቶች?
4367,3,Promise,በፍጥነት እህቶች ድል ታመጣለች።
7668,1,Complaint,በጊዜው እኛ ፈቃድ አላገኘም።
4220,2,Phatic,ምን ዜና አለ በቅርቡ ከ ገበያ?
4734,5,Request,እኔ ጤና ማግኘት ይችላል?
3340,5,Request,እናቶች ሙያ ማግኘት ይችላል?
10952,6,Sarcasm/Irony,አዎ፣ በሰዓት ሁሉም ዝግጁ ነው... (በተቃራኒ)።
5342,7,Suggestion,ምናልባት ቀላል ቁልፍ መግዛት?
8033,4,Refusal,ባለቤቴ ሙያ አይፈልግም።
2946,4,Refusal,ተማሪው ወረቀት አይፈልግም።
9839,5,Request,ሁሉም ቤት ማግኘት ይችላል?
4405,1,Complaint,ይህ ጤና በጣም ያሳዝናል ነው፣ አልወድም።
7909,2,Phatic,ሰላምታ ከ ሐረር ለ ልጄ።
5573,2,Phatic,እንኳን ለልደትሽ አደረሰ ሴቶች።
6516,2,Phatic,እግዚአብሔር ይባርክሽ በወር።
4703,2,Phatic,እንዴት አመሹ አንቺ?
8044,1,Complaint,እሷ ስለ ጉዞ ቅሬታ አለው።
10637,6,Sarcasm/Irony,አዎ፣ ንግግር በጣም አስፈላጊ ነው... (በተቃራኒ)።
11401,8,Warning,አባቶች ችግር አትንካ።
7935,4,Refusal,እናቶች አገልግሎት አይፈልግም።
5557,2,Phatic,እንዴት አለፍሽ አሁን ወጣቶች?
6094,0,Assertion,እውነቱን ለመናገር ቦታ አዲስ ነው።
7438,3,Promise,ቃል እገባለሁ ምግብ እንደሚሆን።
5319,6,Sarcasm/Irony,ዳኛው በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
3468,5,Request,ነጋዴዎች ኮምፒውተር ማግኘት ይችላል?
7425,1,Complaint,ለምን ጨዋታ እንዲህ ደህንነቱ የተጠበቀ ነው?
11044,6,Sarcasm/Irony,እንዴት ያለ ደህንነቱ የተጠበቀ ሀሳብ ነው! (በሳቅ)።
8123,8,Warning,ይህን ህንፃ አታድርግ።
6518,7,Suggestion,እኔ መጽሔት እንድታደርግ እመክራለሁ።
6486,0,Assertion,እውነቱን ለመናገር ሆቴል ቀላል ነው።
8737,4,Refusal,ባለሙያው ዕረፍት አይፈልግም።
3945,6,Sarcasm/Irony,ወጣቱ በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
5781,6,Sarcasm/Irony,ሁሉም ነገር በጣም ጥሩ ነው... (በተቃራኒ)።
2770,8,Warning,ተጠንቀቅ! ኮንትራት አዲስ ነው።
8170,3,Promise,ሐኪሞች በማታ ትመጣለች ብሎ ቃል ገብቷል።
1114,3,Promise,በሳምንት እህቶች ሆቴል ያመጣል።
11150,6,Sarcasm/Irony,አዎ፣ ቢሮ በጣም ደህንነቱ የተጠበቀ ነው... (በተቃራኒ)።
8947,2,Phatic,ደህና ቀን ይሁንልሽ ከ ፓርክ።
10987,8,Warning,ባህር ዳር አትግባ፣ አደገኛ ነው።
6304,2,Phatic,እግዚአብሔር ከአንተ ጋር ይሁን ልጆች።
5027,5,Request,እባክዎ መፍትሄ ያድርጉልኝ።
11060,3,Promise,ማንም በሳምንት ይመጣል ብሎ ቃል ገብቷል።
5845,0,Assertion,ጉዞ ውድ ነው።
8993,2,Phatic,እግዚአብሔር ይጠብቅሽ ከ ባህር ዳር።
6444,4,Refusal,አንቺ ሀሳብ አይፈልግም።
1846,7,Suggestion,ይህን ምክር መሞከር ጥሩ ነው።
900,7,Suggestion,ባለቤቴ ስልጠና ቢያደርግ ይሻላል።
444,4,Refusal,አይ፣ ፊልም አልችልም።
5137,7,Suggestion,አስተናጋጁ መንገድ ቢጠቀም ይሻላል።
1684,1,Complaint,እነሱ ከ ጨዋታ ጋር ችግር አለው።
7192,1,Complaint,ተማሪዎች ስልጠና ስለ ዘገይተኛ መሆኑ ያማርራል።
8491,4,Refusal,እናቶች ዜና አይፈልግም።
8751,3,Promise,በማለዳ ጎረቤቴ ክፍያ ታመጣለች።
1379,8,Warning,ባለሙያው ፊልም አትንካ።
1532,6,Sarcasm/Irony,አለቆች ሁልጊዜ በጊዜው ይመጣል... (በቀልድ)።
8822,3,Promise,ይህን መረጃ እጠብቃለሁ።
4648,2,Phatic,በሰላም እንገናኝ አንድ ሰው።
2642,8,Warning,ሰራተኛው ሙዚቃ አትንካ።
3388,7,Suggestion,ሹፌሩ ጤና ቢያደርግ ይሻላል።
1090,2,Phatic,እንዴት ነው ስራሽ በፍጥነት?
2014,8,Warning,ተጠንቀቅ! ጉዞ ትንሽ ነው።
8279,1,Complaint,ይህ ጤና በጣም አደገኛ ነው፣ አልወድም።
5306,0,Assertion,ይህ መኪና አሮጌ መሆኑን እረጋገጣለሁ።
9726,1,Complaint,ለምን እርዳታ እንዲህ ዘገይተኛ ነው?
1127,4,Refusal,ሐኪሙ ምክር አይፈልግም።
7434,8,Warning,አንዳንድ ሰዎች ስብሰባ አትንካ።
9668,2,Phatic,መልካም ምሽት በጊዜው አባቶች።
9872,2,Phatic,እንኳን ደህና መጣህ እሷ።
3918,1,Complaint,ሁሉም ደስታ ስለ አሮጌ መሆኑ ያማርራል።
3949,6,Sarcasm/Irony,አዎ፣ ሙያ በጣም ጥሩ ጥራት አለው... (በአስቂኝ)።
9594,0,Assertion,በወር ዳኛው ፓርክ ነበር።
6155,8,Warning,ተጠንቀቅ! ፕሮጀክት ርካሽ ነው።
3742,2,Phatic,እንኳን ደህና ኑሩ ፖሊሱ።
2719,5,Request,ፖሊሱ ምክር ማግኘት ይችላል?
425,1,Complaint,ብዙ ሰዎች ስለ ሙያ ቅሬታ አለው።
1056,4,Refusal,ተማሪው ሽልማት አይፈልግም።
8331,7,Suggestion,እሷ ደስታ ቢያደርግ ይሻላል።
10995,2,Phatic,ሰላም ባለሙያው፣ ምን ሰራህ ከ ጎንደር?
4904,4,Refusal,ወንድሜ ሽልማት አይፈልግም።
6124,2,Phatic,ደህና ሁኚ በፍጥነት ሐኪሙ።
539,2,Phatic,እንኳን ደህና ኑሪ ወጣቱ።
8988,1,Complaint,አስተማሪው ከ ቤት ጋር ችግር አለው።
8157,4,Refusal,ዜና አልፈልግም፣ አመሰግናለሁ።
7987,5,Request,ሹፌሩ ገንዘብ ማግኘት ይችላል?
1087,6,Sarcasm/Irony,እንዴት ቦታ በጣም ቀላል ነው! (በተቃራኒ)።
3661,7,Suggestion,ይህን ሀሳብ መሞከር ጥሩ ነው።
7908,5,Request,ሐኪሞች መጽሔት ማግኘት ይችላል?
10908,7,Suggestion,ሰራተኞች ክፍያ ቢያደርግ ይሻላል።
1467,4,Refusal,ወጣቱ ጤና አይፈልግም።
2756,5,Request,እባክህ ትናንት ና።
4417,0,Assertion,ጓደኛዬ ጨዋታ አላት።
195,0,Assertion,እናንተ ይቻላል ብዙ ጊዜ።
9072,8,Warning,ተጠንቀቅ! ዜና አስፈላጊ ነው።
8860,1,Complaint,ወንድሜ ስለ ፊልም ቅሬታ አለው።
1961,6,Sarcasm/Irony,እህቶች በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
1344,7,Suggestion,እንዴት ቢሆን ሰላም ብናደርግ?
7607,6,Sarcasm/Irony,እርግጥ ነው፣ እድል በጣም አስፈላጊ ነው... (በቀልድ)።
8984,8,Warning,ተጠንቀቅ! ሆቴል አደገኛ ነው።
10984,6,Sarcasm/Irony,እንዴት ድል በጣም ቀላል ነው! (በተቃራኒ)።
4823,8,Warning,ይህ ውሃ አደገኛ ነው።
11170,3,Promise,ከዚህ በፊት አንዳንድ ሰዎች ሆቴል ያመጣል።
763,0,Assertion,አገልግሎት በጣም አደገኛ ነው።
4534,4,Refusal,አልስማማም።
4335,6,Sarcasm/Irony,እርግጥ ነው፣ እርዳታ በጣም ትንሽ ነው... (በቀልድ)።
7513,7,Suggestion,ምናልባት ዘገይተኛ ጉብኝት መግዛት?
6961,5,Request,አዛውንቱ ጊዜ ማግኘት ይችላል?
4282,6,Sarcasm/Irony,እንዴት ዕድል በጣም ቀላል ነው! (በተቃራኒ)።
6142,2,Phatic,እንደገና እንገናኝ ጓደኞች።
31,6,Sarcasm/Irony,ባለሙያው ሁልጊዜ ትክክል ነው... (በሳቅ)።
3778,3,Promise,በሰዓት ሐኪሞች ትምህርት ያመጣል።
9169,0,Assertion,ዛሬ ሐኪሞች ቤተ ክርስቲያን ነበር።
7695,0,Assertion,ስልክ ትልቅ ነው።
11400,6,Sarcasm/Irony,ወጣቶች በጣም ታማኝ ነው፣ አይዋሽም... (በተቃራኒ)።
6666,0,Assertion,ወንድሞች ትናንት ቢሮ ይገኛል።
9163,4,Refusal,ዳኛው ምክር አይፈልግም።
9073,6,Sarcasm/Irony,አዎ፣ ጊዜ በጣም አስፈላጊ ነው ለሁሉም... (በተቃራኒ)።
5541,0,Assertion,አባቶች ጉዞ ደህንነቱ የተጠበቀ ነው።
3063,0,Assertion,እኔ ሀሳብ እንደሚያስፈልግ አውቃለሁ።
4256,5,Request,ሐኪሞች ሀሳብ ማግኘት ይችላል?
7838,1,Complaint,እኛ ስለ ወረቀት ቅሬታ አለው።
1404,2,Phatic,በጣም ደስ ብሎኛል ባለቤቴ።
8374,4,Refusal,አዛውንቱ ድርጊት አይፈልግም።
540,1,Complaint,ለምን ጉብኝት እንዲህ ከባድ ነው?
10817,2,Phatic,ሰላም ልጄ፣ እንዴት ነህ ከ ባንክ?
10900,0,Assertion,ሰራተኛው ናቸው ብዙ ጊዜ።
506,7,Suggestion,ሰራተኞች ጊዜ ቢጠቀም ይሻላል።
9412,1,Complaint,ለምን ክፍያ እንዲህ ዘገይተኛ ነው?
8027,3,Promise,በፍጥነት ሰራተኞች ኮምፒውተር ያመጣል።
2981,4,Refusal,ደንበኞች ስልጠና አይፈልግም።
3186,8,Warning,ታካሚዎች ስልጠና አትንካ።
6006,2,Phatic,እግዚአብሔር ይጠብቅህ አስተማሪው።
8611,3,Promise,በፍጥነት ዳኛው ጉብኝት ታመጣለች።
7112,3,Promise,በማታ አንዳንድ ሰዎች ጤና ታመጣለች።
5590,2,Phatic,እንዴት ነው ጤንነትህ ወንዶች?
5242,7,Suggestion,ልጄ ጊዜ ቢያደርግ ይሻላል።
8734,6,Sarcasm/Irony,ሁሉም ሰው ድልድይ ይወዳል... (በአስቂኝ)።
404,1,Complaint,ለምን ዕድል እንዲህ ቀላል ነው?
5142,8,Warning,ተጠንቀቅ! ጉብኝት አስደሳች ነው።
8339,2,Phatic,ምን አዲስ ነገር አለ ከ ጎንደር?
1034,3,Promise,እኔ መኪና እሰጥሃለሁ።
1298,7,Suggestion,ምናልባት ትናንት ብንገናኝ?
7066,1,Complaint,ሹፌሩ ከ ስልጠና ጋር ችግር አለው።
3338,3,Promise,አትጨነቅ፣ ገንዘብ እከፍላለሁ።
3298,4,Refusal,ይህን ጊዜ ማድረግ አልችልም።
4264,6,Sarcasm/Irony,ተማሪዎች በጣም ታማኝ ነው፣ አይዋሽም... (በተቃራኒ)።
6726,8,Warning,ጎረቤቴ ሽልማት አትንካ።
9978,2,Phatic,እንኳን ለአዲስ ዓመት አደረሰ እኔ።
10728,2,Phatic,ምን ዜና አለ ሴቶች?
9891,3,Promise,ዛሬ ተማሪዎች ሆቴል ያመጣል።
5986,1,Complaint,ይህ ሰላም በጣም ውድ ነው፣ አልወድም።
2518,6,Sarcasm/Irony,እርግጥ ነው፣ እረፍት በጣም ጥሩ ነው... (በቀልድ)።
11114,3,Promise,በፍጥነት ሰራተኞች ሆቴል ታመጣለች።
8159,6,Sarcasm/Irony,ሆቴል በጣም ውድ ነው፣ ግን ዋጋው አለው... (በቀልድ)።
2910,8,Warning,አትርሳ ፕሮጀክት።
333,2,Phatic,እንዴት አመሹ እኛ?
5362,7,Suggestion,ባለሙያው ጉብኝት ቢያደርግ ይሻላል።
8768,4,Refusal,ደንበኞች ሽልማት አይፈልግም።
773,5,Request,እባክህ ጉዞ አስረዳኝ።
2123,6,Sarcasm/Irony,አዎ፣ ኮምፒውተር በጣም አስፈላጊ ነው ለሁሉም... (በተቃራኒ)።
8901,1,Complaint,ለምን መጽሐፍ እንዲህ ውድ ነው?
2144,4,Refusal,ወጣቶች ዜና አይፈልግም።
10979,7,Suggestion,ምናልባት ጤና ማድረግ ይሻላል።
1050,2,Phatic,በሰላም እንገናኝ ተማሪው።
5500,1,Complaint,በማለዳ አዛውንቶች ስብሰባ አላገኘም።
3498,8,Warning,ጓደኛዬ ዕረፍት አትንካ።
3445,0,Assertion,ስብሰባ አዲስ ነው።
1967,0,Assertion,እውነቱን ለመናገር እቅድ አሮጌ ነው።
9376,1,Complaint,ለምን እንግዶች ፈቃድ አልሰጠኝም?
9155,6,Sarcasm/Irony,ሙዚቃ በጣም ውድ ነው፣ ግን ዋጋው አለው... (በቀልድ)።
4539,3,Promise,ተማሪው በማታ ይመጣል ብሎ ቃል ገብቷል።
6804,4,Refusal,ሰራተኞች ስብሰባ አይፈልግም።
447,7,Suggestion,ይህን ደብዳቤ መሞከር ጥሩ ነው።
2618,5,Request,እሷ ዜና ማግኘት ይችላል?
6405,0,Assertion,ይህ ምግብ ደስ የሚል መሆኑን እረጋገጣለሁ።
9019,6,Sarcasm/Irony,አዎ፣ በማለዳ ሁሉም ዝግጁ ነው... (በተቃራኒ)።
5800,5,Request,እባክህ ቅጣት አስረዳኝ።
9977,1,Complaint,አለቆች ከ ድልድይ ጋር ችግር አለው።
4689,2,Phatic,ደስ ብሎኛል ስለሰማሁህ ብዙ ሰዎች።
2045,8,Warning,እነሱ መረጃ አትንካ።
7713,8,Warning,ሐኪሞች መኪና አትንካ።
9517,2,Phatic,እንዴት ነው ጤንነትሽ ዛሬ?
8113,5,Request,ይህን ደብዳቤ ማየት እችላለሁ?
2187,6,Sarcasm/Irony,እንዴት ያለ ጥሩ ጤና ነው! (በተቃራኒ)።
260,8,Warning,አስተናጋጁ ስብሰባ አትንካ።
6649,3,Promise,በማታ እሱ ዜና ያመጣል።
9795,7,Suggestion,አንተ ስልክ ቢጠቀም ይሻላል።
1826,7,Suggestion,ምናልባት ትልቅ እረፍት መግዛት?
1733,3,Promise,ሰራተኞች ዛሬ ትመጣለች ብሎ ቃል ገብቷል።
686,8,Warning,አባቴ እቅድ አትንካ።
5813,6,Sarcasm/Irony,አዎ፣ ይህ ንጹህ ሀሳብ ነው... (በሳቅ)።
1234,7,Suggestion,እናቶች ምግብ ቢያደርግ ይሻላል።
5415,3,Promise,እኔ ጤና እሰጥሃለሁ።
9214,1,Complaint,በቅርቡ ማንም ድርጊት አላገኘም።
8985,1,Complaint,ይህ መንገድ በጣም አደገኛ ነው፣ አልወድም።
1633,5,Request,እባክዎ መጽሔት ያድርጉልኝ።
4810,5,Request,አዛውንቶች ጊዜ ማግኘት ይችላል?
5373,5,Request,ገበሬዎች ክፍያ ማግኘት ይችላል?
8129,6,Sarcasm/Irony,እንዴት አስተናጋጁ በጣም ፈጣን ነው! (በአስቂኝ)።
8917,7,Suggestion,እኔ ሽልማት እንድታደርግ እመክራለሁ።
7285,5,Request,ይህን ስልጠና ማየት እችላለሁ?
5795,7,Suggestion,እነሱ እቅድ ቢጠቀም ይሻላል።
7362,0,Assertion,ቅጣት ፈጣን ነው።
11081,3,Promise,እኔ ስብሰባ እሰጥሻለሁ።
4309,2,Phatic,ሰላም ልጆች፣ ምን ሰራህ ከ ትምህርት ቤት?
7853,4,Refusal,አባቶች ሙዚቃ አይፈልግም።
8337,5,Request,አዛውንቱ ቁልፍ ማግኘት ይችላል?
1172,0,Assertion,ልጆች ትምህርት አላት።
277,5,Request,አስተናጋጁ ኮንትራት ማግኘት ይችላል?
