id,text,label,label_id,template_id,split
10639,ምርቱ ገና ወደ ባንክ በሚቀጥለው ሳምንት አልደረሰኝም።,Complaint,6,Complaint_07,train
10640,በጣም ብልህ ነህ ባልደረባዬ፣ ውሃውን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
10641,አለቃዬ፣ ስራ በሆስፒታል እንዴት ነው?,Phatic,7,Phatic_09,val
10642,እንዴት ጎበዝ ነህ ጠበቃው፣ ሰነዱን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
10643,እንኳን ደስ አለህ ጓደኛዬ በሚቀጥለው አመት።,Phatic,7,Phatic_07,train
10644,እንኳን ደስ አለህ ሹፌሩ፣ ስለ መስኮቱ እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
10645,እባክዎ ይቅርታ፣ መልእክቱን በስብሰባው ወቅት ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
10646,ያልተፈቀደ ግቢ ወደ ገበያ በዚህ ወር አይግቡ።,Warning,4,Warning_09,test
10647,ስራ አስኪያጁ ወደ ሆስፒታል ከሁለት ቀናት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
10648,ደንበኛው፣ ስራ በቤት እንዴት ነው?,Phatic,7,Phatic_09,val
10649,እባክዎ ትዕዛዙን ለሹፌሩ በስብሰባው ወቅት ይላኩልኝ።,Request,0,Request_00,train
10650,መምህሩ ወደ ስብሰባ ክፍል በሚቀጥለው አመት ሄደዋል።,Assertion,1,Assertion_07,train
10651,ማህበሩ በስብሰባው ወቅት ትርፍ አግኝቷል።,Assertion,1,Assertion_04,test
10652,እባክዎ ውሉን ለባልደረባዬ በዚህ ወር ይላኩልኝ።,Request,0,Request_00,train
10653,እሰይ፣ ሌላ ችግር በፖሊስ ጣቢያ ከጥቂት ደቂቃዎች በኋላ፣ ልክ የሚያስፈልገን ይሄው ነበር።,Sarcasm/Irony,5,Sarcasm/Irony_07,train
10654,እባክዎ ገንዘቡን ለፖሊሱ ዛሬ ይላኩልኝ።,Request,0,Request_00,train
10655,ፕሮጀክቱን በዚህ ወር ከባልደረባዬ ጋር ብንጀምር ይሻላል።,Suggestion,3,Suggestion_08,val
10656,ፕሮጀክቱን ከሁለት ቀናት በኋላ ከፖሊሱ ጋር ብንጀምር ይሻላል።,Suggestion,3,Suggestion_08,val
10657,ይህን መጽሐፉን ከሹፌሩ መቀበል አልችልም።,Refusal,2,Refusal_03,train
10658,እንኳን ደስ አለህ ባልደረባዬ፣ ስለ ሂሳቡ እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
10659,ፋብሪካው ስለ መልእክቱ ማስጠንቀቂያ ከሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
10660,ስብሰባው ያለ ማስታወቂያ ዛሬ ማታ በመንገድ ላይ ተሰርዟል።,Complaint,6,Complaint_09,test
10661,ዶክተሩ ወደ ሆስፒታል ነገ ጠዋት ሄደዋል።,Assertion,1,Assertion_07,train
10662,ጋዜጠኛው ስብሰባውን ዛሬ መርተዋል።,Assertion,1,Assertion_03,val
10663,ፋብሪካው ስለ መሳሪያው ማስጠንቀቂያ ከዛሬ ጀምሮ አውጥቷል።,Warning,4,Warning_08,train
10664,የውሉ ችግር ነገ ከሰዓት በኋላ ከጋዜጠኛው ጋር እፈታለሁ።,Promise,8,Promise_11,train
10665,በጣም ጎበዝ ነው ኤጀንሲው፣ በቢሮ ደንበኞችን ችላ ይላል።,Sarcasm/Irony,5,Sarcasm/Irony_06,test
10666,ከአለቃዬ ጋር ዛሬ በፍርድ ቤት እገናኛለሁ።,Promise,8,Promise_04,val
10667,የልብሱ ችግር ከአንድ ሰዓት በኋላ ከሹፌሩ ጋር እፈታለሁ።,Promise,8,Promise_11,train
10668,ሹፌሩ፣ ስራ በፋብሪካ እንዴት ነው?,Phatic,7,Phatic_09,val
10669,የመስኮቱ ችግር በስብሰባው ወቅት ከሚኒስትሩ ጋር እፈታለሁ።,Promise,8,Promise_11,train
10670,ስራ አስኪያጁ ወደ ፋብሪካ በሚቀጥለው ወር ሄደዋል።,Assertion,1,Assertion_07,train
10671,አዎ በእርግጥ፣ ስራ አስኪያጁ ከጥቂት ደቂቃዎች በኋላ ትመጣለህ ብዬ አላምንም።,Sarcasm/Irony,5,Sarcasm/Irony_01,test
10672,ጤና ይስጥልኝ ሚኒስትሩ፣ ከሁለት ቀናት በኋላ ደህና ነህ?,Phatic,7,Phatic_12,train
10673,እባክዎ ማሽኑን ለመምህሩ በዚህ ወር ይላኩልኝ።,Request,0,Request_00,train
10674,ቢያንስ አንዴ መስኮቱን በሱቅ እንሞክር።,Suggestion,3,Suggestion_05,train
10675,እባክህ ይቅርታ አድርግልኝ፣ ወደ ቤት ነገ መምጣት አልችልም።,Refusal,2,Refusal_01,test
10676,ከሶስት ሰዓት በኋላ በአውሮፕላን ማረፊያ ከባድ ዝናብ ሊዘንብ ይችላል ተጠንቀቁ።,Warning,4,Warning_03,test
10677,ውሃው ገና ወደ ገበያ በሚቀጥለው አመት አልደረሰኝም።,Complaint,6,Complaint_07,train
10678,መሐንዲሱ ወደ መጋዘን ከዛሬ ጀምሮ ሄደዋል።,Assertion,1,Assertion_07,train
10679,ምርቱ ገና ወደ ሱቅ ዛሬ ማታ አልደረሰኝም።,Complaint,6,Complaint_07,train
10680,ጠበቃው ወደ ስብሰባ ክፍል በዚህ አመት ሄደዋል።,Assertion,1,Assertion_07,train
10681,ስራ አስኪያጁ ለቅሬታዬ ምላሽ በሳምንቱ መጨረሻ አልሰጡም።,Complaint,6,Complaint_06,val
10682,የውሃው ወጪውን በፋብሪካ ብንቀንስ የተሻለ ነው።,Suggestion,3,Suggestion_13,train
10683,እንኳን ደስ አለህ ሚኒስትሩ፣ ስለ ሪፖርቱ እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
10684,ሹፌሩ፣ ቤተሰብ በመጋዘን እንዴት ናቸው?,Phatic,7,Phatic_05,val
10685,ስቱዲዮው ስለ ፕሮጀክቱ ማስጠንቀቂያ ዛሬ ማታ አውጥቷል።,Warning,4,Warning_08,train
10686,የመጽሐፉ ችግር ከሶስት ሰዓት በኋላ ከአስተማሪዋ ጋር እፈታለሁ።,Promise,8,Promise_11,train
10687,እንኳን ደስ አለህ ጓደኛዬ፣ ስለ መሳሪያው እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
10688,መስኮቱ ገና ወደ ከተማው ውስጥ ዛሬ አልደረሰኝም።,Complaint,6,Complaint_07,train
10689,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ሹፌሩ፣ ሂሳቡን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
10690,በጣም ደግ ነህ ባልደረባዬ፣ በሱቅ ምንም እርዳታ አልሰጠኸኝም።,Sarcasm/Irony,5,Sarcasm/Irony_12,train
10691,ጓደኛዬ፣ ስራ በከተማው ውስጥ እንዴት ነው?,Phatic,7,Phatic_09,val
10692,ይቅርታ፣ ሪፖርቱን ከሰዓት በኋላ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
10693,ስጦታው ገና ወደ ባንክ ነገ ጠዋት አልደረሰኝም።,Complaint,6,Complaint_07,train
10694,እንኳን አደረሳችሁ ነጋዴው፣ በመንገድ ላይ።,Phatic,7,Phatic_14,test
10695,ወደ ቢሮ በዚህ ሳምንት እንሂድ።,Suggestion,3,Suggestion_01,test
10696,ሰላም ጋዜጠኛው፣ ከሰዓት በኋላ እንዴት ነህ?,Phatic,7,Phatic_00,train
10697,ከዶክተሩ ጋር በዚህ ሳምንት በትምህርት ቤት እገናኛለሁ።,Promise,8,Promise_04,val
10698,እርግጠኛ ነኝ ዶክተሩ በሚቀጥለው ሳምንት ይደርሳሉ፣ እንደ ሁልጊዜው።,Sarcasm/Irony,5,Sarcasm/Irony_05,test
10699,ባልደረባዬ ወደ ፍርድ ቤት በሚቀጥለው ወር ሄደዋል።,Assertion,1,Assertion_07,train
10700,ሰላም አለቃዬ፣ ነገ ከሰዓት በኋላ እንዴት ነህ?,Phatic,7,Phatic_00,train
10701,እባክህ ይቅርታ አድርግልኝ፣ ወደ ስብሰባ ክፍል በሳምንቱ መጨረሻ መምጣት አልችልም።,Refusal,2,Refusal_01,test
10702,ጎበዝ ስራ ሹፌሩ፣ ትዕዛዙ ሙሉ በሙሉ ፈርሷል።,Sarcasm/Irony,5,Sarcasm/Irony_09,train
10703,ፋይሉ ገና ወደ ባንክ ከአንድ ሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
10704,ይህን ስልኩን ከፖሊሱ መቀበል አልችልም።,Refusal,2,Refusal_03,train
10705,እባክዎ ይቅርታ፣ ካርታውን በዚህ ወር ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
10706,ከጓደኛዬ ጋር ከምሽቱ ጀምሮ በፍርድ ቤት እገናኛለሁ።,Promise,8,Promise_04,val
10707,መሐንዲሱ ወደ ፋብሪካ ከአንድ ሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
10708,እባክዎ ስልኩን ለዶክተሩ ዛሬ ይላኩልኝ።,Request,0,Request_00,train
10709,ከነጋዴው ጋር ከምሽቱ ጀምሮ በፍርድ ቤት እገናኛለሁ።,Promise,8,Promise_04,val
10710,እባክዎ ይቅርታ፣ ሪፖርቱን ዛሬ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
10711,ደንበኛው ወደ ሆስፒታል በሚቀጥለው አመት ሄደዋል።,Assertion,1,Assertion_07,train
10712,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ጠበቃው፣ ውሉን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
10713,የደረሰኙ ገመድ በባንክ አደገኛ ነው ተጠንቀቁ።,Warning,4,Warning_07,train
10714,ደንበኛው ወደ ስብሰባ ክፍል በሚቀጥለው አመት ሄደዋል።,Assertion,1,Assertion_07,train
10715,መሳሪያው ገና ወደ ቢሮ ከዛሬ ጀምሮ አልደረሰኝም።,Complaint,6,Complaint_07,train
10716,መንግስት በስብሰባው ወቅት አዲስ ምርት አስተዋውቋል።,Assertion,1,Assertion_02,val
10717,የቤቱ ችግር ከዛሬ ጀምሮ ከፖሊሱ ጋር እፈታለሁ።,Promise,8,Promise_11,train
10718,ዕቃው ገና ወደ ቢሮ ከምሽቱ ጀምሮ አልደረሰኝም።,Complaint,6,Complaint_07,train
10719,ደህና ሁን ነጋዴው፣ እስከ ከአንድ ሰዓት በኋላ እንገናኝ።,Phatic,7,Phatic_13,train
10720,አመሰግናለሁ ጠበቃው፣ ደህና ዋል በአውሮፕላን ማረፊያ።,Phatic,7,Phatic_08,train
10721,እንዴት ጎበዝ ነህ ጠበቃው፣ መሳሪያውን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
10722,እንዴት ጎበዝ ነህ ጓደኛዬ፣ ሰነዱን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
10723,የቡናው ችግር ነገ ከሰዓት በኋላ ከስራ አስኪያጁ ጋር እፈታለሁ።,Promise,8,Promise_11,train
10724,ወደ ትምህርት ቤት ከምሽቱ ጀምሮ ብቻዎን አይሂዱ።,Warning,4,Warning_06,test
10725,እባክዎ ቤቱን ለደንበኛው በሳምንቱ መጨረሻ ይላኩልኝ።,Request,0,Request_00,train
10726,ጤና ይስጥልኝ ባልደረባዬ፣ በዚህ ወር ደህና ነህ?,Phatic,7,Phatic_12,train
10727,ወደ ሱቅ በዚህ ወር መሄድ አልችልም።,Refusal,2,Refusal_13,test
10728,አዎ በእርግጥ፣ ባልደረባዬ በስብሰባው ወቅት ትመጣለህ ብዬ አላምንም።,Sarcasm/Irony,5,Sarcasm/Irony_01,test
10729,የመልእክቱ ገመድ በከተማው ውስጥ አደገኛ ነው ተጠንቀቁ።,Warning,4,Warning_07,train
10730,ድርጅቱ ስለ መልእክቱ ማስጠንቀቂያ ከአንድ ሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
10731,ጤና ይስጥልኝ ጠበቃው፣ በዚህ አመት ደህና ነህ?,Phatic,7,Phatic_12,train
10732,በጣም ብልህ ነህ መምህሩ፣ ቤቱን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
10733,ኩባንያው ስለ ጥያቄው ማስጠንቀቂያ በሚቀጥለው ወር አውጥቷል።,Warning,4,Warning_08,train
10734,ወደ ፍርድ ቤት በዚህ ወር እንሂድ።,Suggestion,3,Suggestion_01,test
10735,ነጋዴው ወደ ፋብሪካ ዛሬ ሄደዋል።,Assertion,1,Assertion_07,train
10736,የትዕዛዙ ወጪውን በባንክ ብንቀንስ የተሻለ ነው።,Suggestion,3,Suggestion_13,train
10737,መጽሐፉ ገና ወደ ከተማው ውስጥ ነገ አልደረሰኝም።,Complaint,6,Complaint_07,train
10738,እንኳን ደስ አለህ ሚኒስትሩ፣ ስለ ገንዘቡ እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
10739,እባክዎ ስልኩን ለአስተማሪዋ ነገ ከሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
10740,እንኳን ወደ ከተማው ውስጥ ደህና መጣህ ነጋዴው።,Phatic,7,Phatic_04,test
10741,ይቅርታ፣ ትዕዛዙን ዛሬ ማታ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
10742,በፍርድ ቤት ትንሽ እረፍት በሚቀጥለው ሳምንት ብንወስድ ጥሩ ነው።,Suggestion,3,Suggestion_09,test
10743,ቢያንስ አንዴ መስኮቱን በባንክ እንሞክር።,Suggestion,3,Suggestion_05,train
10744,ባልደረባዬ፣ ጤና ይስጥልኝ በከተማው ውስጥ።,Phatic,7,Phatic_03,train
10745,ጎበዝ ስራ አለቃዬ፣ ልብሱ ሙሉ በሙሉ ፈርሷል።,Sarcasm/Irony,5,Sarcasm/Irony_09,train
10746,ሰላም ፖሊሱ፣ ከዛሬ ጀምሮ እንዴት ነህ?,Phatic,7,Phatic_00,train
10747,እባክዎ ይቅርታ፣ ኮምፒዩተሩን በስብሰባው ወቅት ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
10748,የካርታው ዋጋውን ከሶስት ሰዓት በኋላ ብንቀንስ ደንበኞች ይጨምራሉ።,Suggestion,3,Suggestion_07,train
10749,የመሳሪያው ዋጋ በሆስፒታል በጣም ውድ ነው።,Complaint,6,Complaint_05,val
10750,ጤና ይስጥልኝ ነጋዴው፣ ነገ ደህና ነህ?,Phatic,7,Phatic_12,train
10751,እንኳን ወደ መንገድ ላይ ደህና መጣህ ዶክተሩ።,Phatic,7,Phatic_04,test
10752,ደንበኛው፣ እንደምን አደርክ ከአንድ ሰዓት በኋላ?,Phatic,7,Phatic_01,train
10753,ገንዘብዎን ይጠብቁ፣ በሆስፒታል ከሁለት ቀናት በኋላ ስርቆት ተከስቷል።,Warning,4,Warning_05,val
10754,እንዴት ጎበዝ ነህ ጓደኛዬ፣ መጽሐፉን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
10755,የመልእክቱ ችግር በሳምንቱ መጨረሻ ከመሐንዲሱ ጋር እፈታለሁ።,Promise,8,Promise_11,train
10756,ፋብሪካው ስለ ዕቃው ማስጠንቀቂያ ዛሬ አውጥቷል።,Warning,4,Warning_08,train
10757,ወደ አውሮፕላን ማረፊያ ነገ ከሰዓት በኋላ እንሂድ።,Suggestion,3,Suggestion_01,test
10758,ሂሳቡ ገና ወደ ስብሰባ ክፍል በሳምንቱ መጨረሻ አልደረሰኝም።,Complaint,6,Complaint_07,train
10759,አስተማሪዋ ስብሰባውን በዚህ አመት መርተዋል።,Assertion,1,Assertion_03,val
10760,ሹፌሩ ወደ ከተማው ውስጥ ነገ ጠዋት ሄደዋል።,Assertion,1,Assertion_07,train
10761,ድርጅቱ ስለ ውሉ ማስጠንቀቂያ በሚቀጥለው ወር አውጥቷል።,Warning,4,Warning_08,train
10762,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ነጋዴው፣ መልእክቱን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
10763,ስለ ደረሰኙ ከፖሊሱ ጋር ማሰብ ይኖርብናል።,Suggestion,3,Suggestion_03,train
10764,ዶክተሩ፣ ስራ በአውሮፕላን ማረፊያ እንዴት ነው?,Phatic,7,Phatic_09,val
10765,ከዶክተሩ ጋር ነገ ከሰዓት በኋላ በሆስፒታል እገናኛለሁ።,Promise,8,Promise_04,val
10766,በጣም ውጤታማ ነው ማህበሩ፣ በበሚቀጥለው አመት ምንም አልተሰራም።,Sarcasm/Irony,5,Sarcasm/Irony_14,val
10767,ደህና ዛሬ ማታ ይሁንልህ ጋዜጠኛው።,Phatic,7,Phatic_02,train
10768,ደህና በሚቀጥለው ወር ይሁንልህ ፖሊሱ።,Phatic,7,Phatic_02,train
10769,ሹፌሩ ስብሰባውን ከሁለት ቀናት በኋላ መርተዋል።,Assertion,1,Assertion_03,val
10770,እባክዎ ጥያቄውን ለአስተማሪዋ ዛሬ ይላኩልኝ።,Request,0,Request_00,train
10771,ይቅርታ፣ ስጦታውን ዛሬ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
10772,ምርቱ ገና ወደ መንገድ ላይ ከሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
10773,ደንበኛው ወደ ገበያ በዚህ አመት ሄደዋል።,Assertion,1,Assertion_07,train
10774,ስራው ከአንድ ሰዓት በኋላ ከመምህሩ ጋር አልተጠናቀቀም።,Complaint,6,Complaint_03,test
10775,እንኳን ደስ አለህ መምህሩ በሚቀጥለው ወር።,Phatic,7,Phatic_07,train
10776,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ደንበኛው፣ ስልኩን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
10777,ባልደረባዬ ወደ ቢሮ በስብሰባው ወቅት ሄደዋል።,Assertion,1,Assertion_07,train
10778,እባክዎ ዕቃውን ለደንበኛው ከሁለት ቀናት በኋላ ይላኩልኝ።,Request,0,Request_00,train
10779,ሂሳቡ ገና ወደ ስብሰባ ክፍል ነገ አልደረሰኝም።,Complaint,6,Complaint_07,train
10780,እባክህ ለስጦታው ይህን ዘዴ በዚህ ሳምንት ተጠቀም።,Suggestion,3,Suggestion_04,train
10781,በጣም ብልህ ነህ ጋዜጠኛው፣ ቤቱን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
10782,እባክዎ ከዛሬ ጀምሮ ወደ ሆስፒታል ይድረሱልኝ።,Request,0,Request_07,val
10783,እባክዎ ይቅርታ፣ ሪፖርቱን ዛሬ ማታ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
10784,ካርታው ገና ወደ ቢሮ በሚቀጥለው አመት አልደረሰኝም።,Complaint,6,Complaint_07,train
10785,ከዶክተሩ ጋር በዚህ ወር በፋብሪካ እገናኛለሁ።,Promise,8,Promise_04,val
10786,ቢያንስ አንዴ ትዕዛዙን በከተማው ውስጥ እንሞክር።,Suggestion,3,Suggestion_05,train
10787,ምርቱ በሆስፒታል ይገኛል።,Assertion,1,Assertion_00,test
10788,ፋብሪካው ስለ ሪፖርቱ ማስጠንቀቂያ ነገ ከሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
10789,ከፖሊሱ ጋር በሚቀጥለው ወር በሆስፒታል እገናኛለሁ።,Promise,8,Promise_04,val
10790,እባክዎ ይቅርታ፣ ዕቃውን በዚህ ሳምንት ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
10791,ጋዜጠኛው፣ እንደምን አደርክ ከምሽቱ ጀምሮ?,Phatic,7,Phatic_01,train
10792,ይህ ጥያቄው ከድርጅቱ ከተገለጸው ጋር አይመሳሰልም።,Complaint,6,Complaint_12,test
10793,እባክዎ ቁልፉን ለሹፌሩ በሚቀጥለው አመት ይላኩልኝ።,Request,0,Request_00,train
10794,እባክዎ ደረሰኙን ለዶክተሩ በሚቀጥለው አመት ይላኩልኝ።,Request,0,Request_00,train
10795,እርግጠኛ ነኝ መምህሩ በሚቀጥለው ወር ይደርሳሉ፣ እንደ ሁልጊዜው።,Sarcasm/Irony,5,Sarcasm/Irony_05,test
10796,እንዴት ጎበዝ ነህ ሚኒስትሩ፣ ገንዘቡን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
10797,ሪፖርቱ ገና ወደ ስብሰባ ክፍል በሳምንቱ መጨረሻ አልደረሰኝም።,Complaint,6,Complaint_07,train
10798,ከደንበኛው ጋር ከሰዓት በኋላ በትምህርት ቤት እገናኛለሁ።,Promise,8,Promise_04,val
10799,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ጋዜጠኛው፣ ካርታውን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
10800,ጥንቃቄ ያድርጉ፣ ከአንድ ሰዓት በኋላ ስብሰባ ክፍል ይንሸራተታል።,Warning,4,Warning_02,train
10801,እባክዎ መሳሪያውን ለጋዜጠኛው ዛሬ ማታ ይላኩልኝ።,Request,0,Request_00,train
10802,ቢያንስ አንዴ ቤቱን በከተማው ውስጥ እንሞክር።,Suggestion,3,Suggestion_05,train
10803,ወደ መጋዘን ዛሬ ማታ ብቻዎን አይሂዱ።,Warning,4,Warning_06,test
10804,እንኳን ደስ አለህ ጋዜጠኛው በሚቀጥለው አመት።,Phatic,7,Phatic_07,train
10805,እባክዎ ቤቱን ለአለቃዬ ነገ ከሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
10806,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ፖሊሱ፣ ምርቱን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
10807,እባክዎ ማሽኑን ለዶክተሩ በሳምንቱ መጨረሻ ይላኩልኝ።,Request,0,Request_00,train
10808,የጥያቄው ችግር በዚህ ወር ከስራ አስኪያጁ ጋር እፈታለሁ።,Promise,8,Promise_11,train
10809,ደህና ሁን መምህሩ፣ እስከ ከአንድ ሰዓት በኋላ እንገናኝ።,Phatic,7,Phatic_13,train
10810,በጣም ብልህ ነህ አስተማሪዋ፣ መጽሐፉን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
10811,ሚኒስቴሩ ስለ መሳሪያው ማስጠንቀቂያ በስብሰባው ወቅት አውጥቷል።,Warning,4,Warning_08,train
10812,ጥንቃቄ ያድርጉ፣ ዛሬ ቤት ይንሸራተታል።,Warning,4,Warning_02,train
10813,ጋዜጠኛው ሪፖርቱን ከሶስት ሰዓት በኋላ አቅርበዋል።,Assertion,1,Assertion_13,test
10814,እባክዎ ለደንበኛው ስለ መኪናው ይንገሩልኝ።,Request,0,Request_04,val
10815,እሰይ፣ ሌላ ችግር በፍርድ ቤት ከሁለት ቀናት በኋላ፣ ልክ የሚያስፈልገን ይሄው ነበር።,Sarcasm/Irony,5,Sarcasm/Irony_07,train
10816,እንኳን ደስ አለህ ነጋዴው፣ ስለ ማሽኑ እንደገና ተሳስተሃል።,Sarcasm/Irony,5,Sarcasm/Irony_13,train
10817,ድርጅቱ ስለ መልእክቱ ማስጠንቀቂያ ዛሬ ማታ አውጥቷል።,Warning,4,Warning_08,train
10818,የሂሳቡ ወጪውን በቤት ብንቀንስ የተሻለ ነው።,Suggestion,3,Suggestion_13,train
10819,ደህና እደር ሹፌሩ፣ ከሰዓት በኋላ እንገናኝ።,Phatic,7,Phatic_06,train
10820,እንዴት ጎበዝ ነህ ዶክተሩ፣ ስልኩን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
10821,በጣም ውጤታማ ነው ፋብሪካው፣ በከሰዓት በኋላ ምንም አልተሰራም።,Sarcasm/Irony,5,Sarcasm/Irony_14,val
10822,መሐንዲሱ ወደ ቢሮ ከጥቂት ደቂቃዎች በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
10823,ካርታውን በጥንቃቄ ለስራ አስኪያጁ እይዛለሁ።,Promise,8,Promise_07,train
10824,ቢያንስ አንዴ መሳሪያውን በትምህርት ቤት እንሞክር።,Suggestion,3,Suggestion_05,train
10825,ወደ ከተማው ውስጥ በዚህ ወር መሄድ አልችልም።,Refusal,2,Refusal_13,test
10826,እባክዎ መልእክቱን ለሚኒስትሩ በሚቀጥለው ሳምንት ይላኩልኝ።,Request,0,Request_00,train
10827,ይቅርታ፣ ውሉን ከዛሬ ጀምሮ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
10828,በሚኒስቴሩ አዲስ ስልት ከአንድ ሰዓት በኋላ እንተግብር።,Suggestion,3,Suggestion_14,test
10829,በጣም ብልህ ነህ ሚኒስትሩ፣ ስልኩን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
10830,ስልኩን በዚህ ወር ብንሞክር ጥሩ ይሆናል።,Suggestion,3,Suggestion_00,train
10831,ይህን ፕሮጀክቱን ከነጋዴው መቀበል አልችልም።,Refusal,2,Refusal_03,train
10832,መሐንዲሱ፣ ቤተሰብ በከተማው ውስጥ እንዴት ናቸው?,Phatic,7,Phatic_05,val
10833,ደረሰኙን ነገ ጠዋት ብንሞክር ጥሩ ይሆናል።,Suggestion,3,Suggestion_00,train
10834,ሂሳቡን ከሰዓት በኋላ ብንሞክር ጥሩ ይሆናል።,Suggestion,3,Suggestion_00,train
10835,የመልእክቱ ችግር ከሁለት ቀናት በኋላ ከጋዜጠኛው ጋር እፈታለሁ።,Promise,8,Promise_11,train
10836,ኤጀንሲው ስለ ሂሳቡ ማስጠንቀቂያ ከአንድ ሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
10837,ጥንቃቄ ያድርጉ፣ ዛሬ ማታ ፋብሪካ ይንሸራተታል።,Warning,4,Warning_02,train
10838,እባክዎ ይቅርታ፣ ልብሱን ነገ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
10839,ሪፖርቱን ለጋዜጠኛው ከጥቂት ደቂቃዎች በኋላ አቀርባለሁ።,Promise,8,Promise_05,train
10840,አስተማሪዋ፣ እንደምን አደርክ ነገ ከሰዓት በኋላ?,Phatic,7,Phatic_01,train
10841,ቡናውን በሚቀጥለው ሳምንት ብንሞክር ጥሩ ይሆናል።,Suggestion,3,Suggestion_00,train
10842,ስቱዲዮው ስለ ቡናው ማስጠንቀቂያ ዛሬ አውጥቷል።,Warning,4,Warning_08,train
10843,እባክዎ ቁልፉን ለጓደኛዬ ከዛሬ ጀምሮ ይላኩልኝ።,Request,0,Request_00,train
10844,አውሮፕላን ማረፊያ በሚቀጥለው ወር ተከፍቷል።,Assertion,1,Assertion_14,train
10845,ፋብሪካው ስለ ፕሮጀክቱ ማስጠንቀቂያ ከሶስት ሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
10846,እባክዎ ይቅርታ፣ ፋይሉን ዛሬ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
10847,ደህና እደር ባልደረባዬ፣ ከሰዓት በኋላ እንገናኝ።,Phatic,7,Phatic_06,train
10848,ስለ ካርታው ከባልደረባዬ ጋር ማሰብ ይኖርብናል።,Suggestion,3,Suggestion_03,train
10849,ሪፖርቱን ለአስተማሪዋ በዚህ ሳምንት አቀርባለሁ።,Promise,8,Promise_05,train
10850,መሐንዲሱ ወደ ቢሮ በሚቀጥለው ሳምንት ሄደዋል።,Assertion,1,Assertion_07,train
10851,እንኳን ወደ ሆስፒታል ደህና መጣህ ጠበቃው።,Phatic,7,Phatic_04,test
10852,ሰነዱ ገና ወደ አውሮፕላን ማረፊያ በዚህ ወር አልደረሰኝም።,Complaint,6,Complaint_07,train
