id,label_id,label,sentence
9618,7,Suggestion,ልጄ ስልክ ቢያደርግ ይሻላል።
9619,2,Phatic,ደህና እንደምትሆኚ ተስፋ አደርጋለሁ አንድ ሰው።
9620,0,Assertion,ብዙ ሰዎች አሁን ቢሮ ይገኛል።
9621,1,Complaint,ለምን ባለሙያው ደብዳቤ አልሰጠኝም?
9622,5,Request,እኛ ሙዚቃ ማግኘት ይችላል?
9623,5,Request,ወጣቱ መንገድ ማግኘት ይችላል?
9624,6,Sarcasm/Irony,አዎ፣ ህንፃ በጣም ጥሩ ጥራት አለው... (በአስቂኝ)።
9625,5,Request,ይህን ወረቀት ማየት እችላለሁ?
9626,4,Refusal,እናቴ ጉብኝት አይፈልግም።
9627,5,Request,ማንም ቁልፍ ማግኘት ይችላል?
9628,4,Refusal,አባቶች ውሃ አይፈልግም።
9629,0,Assertion,ይህ ዜና አዲስ መሆኑን እረጋገጣለሁ።
9630,0,Assertion,ይህ ደብዳቤ ትንሽ መሆኑን እረጋገጣለሁ።
9631,4,Refusal,ይቅርታ፣ ዕድል አልሰጥም።
9632,2,Phatic,እንዴት አለፍሽ ከ መቀሌ ሰራተኞች?
9633,1,Complaint,ይህ ስልክ በጣም ደስ የሚል ነው፣ አልወድም።
9634,8,Warning,ወንድሞች ጉዞ አትንካ።
9635,0,Assertion,ወንዶች ፊልም ንጹህ ናቸው።
9636,5,Request,እባክዎ ሽልማት ይላኩልኝ።
9637,2,Phatic,እንኳን ደህና መጣሽ በሳምንት።
9638,4,Refusal,አባቴ ወረቀት አይፈልግም።
9639,2,Phatic,እግዚአብሔር ከአንተ ጋር ይሁን ሰራተኛው።
9640,2,Phatic,ሰላምታዬን አቀርባለሁ ከ ትምህርት ቤት።
9641,7,Suggestion,እንደእኔ አስተያየት ድርጊት መቀየር ይሻላል።
9642,5,Request,ሰራተኞች ጤና ማግኘት ይችላል?
9643,2,Phatic,እግዚአብሔር ከአንተ ጋር ይሁን እኔ።
9644,3,Promise,ትናንት ሰራተኛው ጉዞ ታመጣለች።
9645,2,Phatic,መልካም አሁን ታካሚዎች።
9646,1,Complaint,ወዳጄ ስለ ዜና ቅሬታ አለው።
9647,5,Request,ወጣቱ እርዳታ ማግኘት ይችላል?
9648,8,Warning,ታካሚዎች ሙያ አትንካ።
9649,2,Phatic,እንኳን ደህና ኑሪ አንተ።
9650,2,Phatic,ደህና ቀን ይሁንልሽ አዛውንቱ።
9651,6,Sarcasm/Irony,በጣም አሮጌ ነው፣ ማንም አይቃወምም... (በቀልድ)።
9652,4,Refusal,ሐኪሞች ጉብኝት አይፈልግም።
9653,1,Complaint,ሐኪሞች ብር ስለ ርካሽ መሆኑ ያማርራል።
9654,0,Assertion,መንገድ አስቸጋሪ ነው።
9655,0,Assertion,ፕሮጀክት በጣም ደስ የሚል ነው።
9656,3,Promise,ከዚህ በፊት ዳኛው መንገድ ያመጣል።
9657,4,Refusal,እኔ መድሃኒት አልቀበልም።
9658,0,Assertion,ጓደኞች በወር ሬስቶራንት ይገኛል።
9659,8,Warning,ተጠንቀቅ! ምክር አስፈላጊ ነው።
9660,2,Phatic,ደህና እንደምትሆን በማለዳ ተስፋ አደርጋለሁ።
9661,4,Refusal,እነሱ ቦታ አይፈልግም።
9662,1,Complaint,ተማሪዎች ሽልማት ስለ ትልቅ መሆኑ ያማርራል።
9663,3,Promise,በሰዓት እሱ ሰላም ታመጣለች።
9664,0,Assertion,እውነቱን ለመናገር ደስታ አስፈላጊ ነው።
9665,8,Warning,አባቴ መኪና አትንካ።
9666,0,Assertion,እረፍት ንጹህ ነው።
9667,1,Complaint,ሰራተኞች ትምህርት ስለ ደህንነቱ የተጠበቀ መሆኑ ያማርራል።
9668,2,Phatic,መልካም ምሽት በጊዜው አባቶች።
9669,8,Warning,አስተናጋጁ ዕረፍት አትንካ።
9670,6,Sarcasm/Irony,እንዴት ደስ የሚል ሁኔታ ነው! (በቀልድ)።
9671,6,Sarcasm/Irony,እርግጥ፣ እናቴ በጣም ታማኝ ነው... (በአስቂኝ)።
9672,2,Phatic,ሰላም ታካሚዎች፣ ምን ሰራሽ ከ ትምህርት ቤት?
9673,2,Phatic,እንኳን ደህና መጣሽ ተማሪዎች።
9674,5,Request,ተማሪዎች ሀሳብ ማግኘት ይችላል?
9675,2,Phatic,ሰላም አዛውንቶች፣ እንዴት ናችሁ?
9676,3,Promise,ልጆች ከዚህ በኋላ ትመጣለች ብሎ ቃል ገብቷል።
9677,3,Promise,ከዚህ በፊት ደንበኞች ቤት ያመጣል።
9678,5,Request,ወንዶች እርዳታ ማግኘት ይችላል?
9679,0,Assertion,ገንዘብ በጣም ያሳዝናል ነው።
9680,4,Refusal,እህቶች እርዳታ አይፈልግም።
9681,7,Suggestion,አለቃዬ ሰላም ቢጠቀም ይሻላል።
9682,7,Suggestion,ተማሪው መረጃ ቢጠቀም ይሻላል።
9683,5,Request,እርዳኝ ፈቃድ ለማግኘት።
9684,6,Sarcasm/Irony,እንግዶች ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
9685,4,Refusal,ይቅርታ፣ መጽሐፍ አልሰጥም።
9686,4,Refusal,ወንድሞች ቦታ አይፈልግም።
9687,1,Complaint,ለምን ነጋዴዎች አገልግሎት አልሰጠኝም?
9688,3,Promise,ባለሙያው ከዚህ በፊት ይመጣል ብሎ ቃል ገብቷል።
9689,6,Sarcasm/Irony,ሁሉም ሰው ብር ይወዳል... (በአስቂኝ)።
9690,6,Sarcasm/Irony,ተማሪው ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
9691,7,Suggestion,ምናልባት እረፍት ማድረግ ይሻላል።
9692,6,Sarcasm/Irony,እርግጥ ነው፣ በሳምንት ሁሉም ይሳካል... (በተቃራኒ)።
9693,4,Refusal,አለቆች ጊዜ አይፈልግም።
9694,6,Sarcasm/Irony,እንዴት ያለ ፍጹም ስልጠና ነው! (በሳቅ)።
9695,0,Assertion,ወዳጄ ፊልም ደህንነቱ የተጠበቀ አሉ።
9696,1,Complaint,አሁን እኛ ቤት አላገኘም።
9697,4,Refusal,እሷ ፈቃድ አይፈልግም።
9698,8,Warning,ተጠንቀቅ! ቦታ ደህንነቱ የተጠበቀ ነው።
9699,7,Suggestion,እንደእኔ አስተያየት ኮንትራት መቀየር ይሻላል።
9700,8,Warning,አንተ ስልክ አትንካ።
9701,5,Request,ጓደኛዬ ጨዋታ ማግኘት ይችላል?
9702,0,Assertion,ተማሪው አሉ ብዙ ጊዜ።
9703,8,Warning,ይህ ጨዋታ አደገኛ ነው።
9704,4,Refusal,መምህራን ሀሳብ አይፈልግም።
9705,5,Request,ከፈቀድሽ ጨዋታ ውሰድ።
9706,4,Refusal,እናቴ ጊዜ አይፈልግም።
9707,2,Phatic,እንኳን ለበዓል አደረሰሽ እናንተ።
9708,5,Request,አዛውንቶች ደብዳቤ ማግኘት ይችላል?
9709,6,Sarcasm/Irony,እንዴት አዲስ ሁኔታ ነው! (በቀልድ)።
9710,4,Refusal,እንግዶች ገንዘብ አይፈልግም።
9711,7,Suggestion,ተማሪዎች ብር ቢያደርግ ይሻላል።
9712,5,Request,እባክዎ ችግር ይላኩልኝ።
9713,0,Assertion,እውነቱን ለመናገር እርዳታ አዲስ ነው።
9714,3,Promise,በእርግጥ እቅድ አደርጋለሁ።
9715,3,Promise,በእርግጥ ቦታ አደርጋለሁ።
9716,8,Warning,ይህ ዕረፍት አደገኛ ነው።
9717,4,Refusal,ገበሬዎች ድል አይፈልግም።
9718,5,Request,ደንበኞች ውሳኔ ማግኘት ይችላል?
9719,7,Suggestion,ጓደኞች ገንዘብ ቢጠቀም ይሻላል።
9720,5,Request,ከፈቀድክ ጤና ውሰድ።
9721,8,Warning,ይህ ጥሩ ነው፣ ተጠንቀቅ።
9722,5,Request,እባክህ ሀሳብ ስጠኝ።
9723,6,Sarcasm/Irony,በጣም አሮጌ ነው፣ ማንም አያውቅም... (በሳቅ)።
9724,1,Complaint,ለምን ባለሙያው ስልክ አልሰጠኝም?
9725,1,Complaint,ለምን ሆቴል እንዲህ ያሳዝናል ነው?
9726,1,Complaint,ለምን እርዳታ እንዲህ ዘገይተኛ ነው?
9727,5,Request,ይህን ስልክ ማየት እችላለሁ?
9728,1,Complaint,ይህ ድርጊት በጣም አስቸጋሪ ነው፣ አልወድም።
9729,7,Suggestion,መምህራን ሙዚቃ ቢያደርግ ይሻላል።
9730,0,Assertion,እኔ ጨዋታ እንደሚያስፈልግ አውቃለሁ።
9731,5,Request,ማንም ቦታ ማግኘት ይችላል?
9732,5,Request,አባቶች ምግብ ማግኘት ይችላል?
9733,8,Warning,ተጠንቀቅ! ምግብ ጥሩ ነው።
9734,3,Promise,በእርግጥ ኮምፒውተር አደርጋለሁ።
9735,3,Promise,እኔ ፕሮጀክት እሰጥሃለሁ።
9736,4,Refusal,ሐኪሞች ጨዋታ አይፈልግም።
9737,4,Refusal,ተማሪው እረፍት አይፈልግም።
9738,3,Promise,አባቴ በቅርቡ ትመጣለች ብሎ ቃል ገብቷል።
9739,7,Suggestion,እነሱ መጽሔት ቢያደርግ ይሻላል።
9740,7,Suggestion,ምናልባት ምክር ማድረግ ይሻላል።
9741,7,Suggestion,ምናልባት ውሳኔ ማድረግ ይሻላል።
9742,2,Phatic,በሰላም እንገናኝ ከ ሆስፒታል።
9743,2,Phatic,ምን ዜና አለ ባለሙያው?
9744,0,Assertion,በወር ባለሙያው ባህር ዳር ነበር።
9745,2,Phatic,ደህና ሁን በጊዜው አንድ ሰው።
9746,6,Sarcasm/Irony,አዎ፣ መስሪያ ቤት በጣም ደህንነቱ የተጠበቀ ነው... (በተቃራኒ)።
9747,0,Assertion,ሴቶች ትናንት መቀሌ ይገኛል።
9748,5,Request,እባክህ መረጃ አስረዳኝ።
9749,3,Promise,ከዚህ በፊት እነሱ ትምህርት ታመጣለች።
9750,8,Warning,ባለሙያው ዕድል አትንካ።
9751,3,Promise,ተማሪው ከዚህ በፊት ትመጣለች ብሎ ቃል ገብቷል።
9752,0,Assertion,ወጣቶች ይቻላል ብዙ ጊዜ።
9753,4,Refusal,ፖሊሱ ቤት አይፈልግም።
9754,2,Phatic,እግዚአብሔር ከአንቺ ጋር ይሁን በጊዜው።
9755,8,Warning,ይህን ጉብኝት አታድርግ።
9756,2,Phatic,ደህና እንደምትሆኚ ተስፋ አደርጋለሁ አስተማሪው።
9757,6,Sarcasm/Irony,ብዙ ሰዎች ሁልጊዜ በጊዜው ይመጣል... (በቀልድ)።
9758,5,Request,ሰራተኞች ትምህርት ማግኘት ይችላል?
9759,7,Suggestion,አንተ ደስታ ቢያደርግ ይሻላል።
9760,4,Refusal,እናቴ ሀሳብ አይፈልግም።
9761,8,Warning,አንዳንድ ሰዎች ኮንትራት አትንካ።
9762,0,Assertion,በቅርቡ ነጋዴዎች መቀሌ ነበር።
9763,8,Warning,ተጠንቀቅ! ችግር ትልቅ ነው።
9764,2,Phatic,እንኳን ደህና መጣህ አለቃዬ።
9765,0,Assertion,በሰዓት መምህራን አዲስ አበባ ነበር።
9766,8,Warning,ተጠንቀቅ! ሆቴል ትልቅ ነው።
9767,7,Suggestion,ምናልባት ትንሽ መጽሐፍ መግዛት?
9768,3,Promise,በቅርቡ ወንድሞች ደስታ ታመጣለች።
9769,3,Promise,በእርግጥ መፍትሄ አደርጋለሁ።
9770,1,Complaint,ወንድሞች ስለ ችግር ቅሬታ አለው።
9771,0,Assertion,አዛውንቶች መኪና አላት።
9772,3,Promise,ተማሪዎች ትናንት ትመጣለች ብሎ ቃል ገብቷል።
9773,8,Warning,እነሱ ኮንትራት አትንካ።
9774,3,Promise,ደንበኞች በቀን ይመጣል ብሎ ቃል ገብቷል።
9775,7,Suggestion,ወዳጄ መረጃ ቢጠቀም ይሻላል።
9776,6,Sarcasm/Irony,እንዴት ያለ ፊልም ነው! (በቀልድ)።
9777,4,Refusal,ወንዶች እድል አይፈልግም።
9778,6,Sarcasm/Irony,እንዴት ትልቅ ሁኔታ ነው! (በቀልድ)።
9779,2,Phatic,እግዚአብሔር ይጠብቅህ ወንድሜ።
9780,6,Sarcasm/Irony,እንዴት ያለ ፍጹም ሙያ ነው! (በሳቅ)።
9781,1,Complaint,ለምን ኮንትራት እንዲህ አስደሳች ነው?
9782,5,Request,እርዳኝ መጽሔት ለማግኘት።
9783,1,Complaint,ይህ ንግግር በጣም አዲስ ነው፣ አልወድም።
9784,1,Complaint,አስተናጋጁ ከ ችግር ጋር ችግር አለው።
9785,8,Warning,ተጠንቀቅ! መንገድ ደስ የሚል ነው።
9786,6,Sarcasm/Irony,እርግጥ ነው፣ አሁን ሁሉም ደስተኛ ነው... (በአስቂኝ)።
9787,7,Suggestion,አዛውንቶች ዕረፍት ቢያደርግ ይሻላል።
9788,7,Suggestion,እንደእኔ አስተያየት ህንፃ መቀየር ይሻላል።
9789,6,Sarcasm/Irony,እንዴት ቀላል ነው! (በአስቂኝ መንገድ)።
9790,5,Request,ባለቤቴ ኮንትራት ማግኘት ይችላል?
9791,2,Phatic,ሰላም አባቴ ከ ቢሮ።
9792,2,Phatic,እንኳን ለበዓሉ አደረሰ ጓደኛዬ።
9793,7,Suggestion,ምናልባት ዘገይተኛ ገንዘብ መግዛት?
9794,6,Sarcasm/Irony,እንዴት እናንተ በጣም ፈጣን ነው! (በአስቂኝ)።
9795,7,Suggestion,አንተ ስልክ ቢጠቀም ይሻላል።
9796,6,Sarcasm/Irony,አዎ፣ መንገድ በጣም ምቹ ነው... (በአስቂኝ)።
9797,7,Suggestion,እነሱ ደስታ ቢጠቀም ይሻላል።
9798,3,Promise,ነገ አለቆች ዜና ያመጣል።
9799,8,Warning,ተጠንቀቅ! መጽሔት አደገኛ ነው።
9800,6,Sarcasm/Irony,እንዴት ጥሩ ስራ ነው! (በቀልድ)።
9801,7,Suggestion,ታካሚዎች መረጃ ቢጠቀም ይሻላል።
9802,6,Sarcasm/Irony,አዎ፣ ከተማ በጣም ምቹ ነው... (በአስቂኝ)።
9803,4,Refusal,አንድ ሰው ቅጣት አይፈልግም።
9804,4,Refusal,መኪና አልፈልግም፣ አመሰግናለሁ።
9805,1,Complaint,ለምን ስልክ እንዲህ ንጹህ ነው?
9806,7,Suggestion,ምናልባት ያሳዝናል እድል መግዛት?
9807,1,Complaint,ለምን ብዙ ሰዎች ምግብ አልሰጠኝም?
9808,7,Suggestion,ወንድሜ ስብሰባ ቢያደርግ ይሻላል።
9809,6,Sarcasm/Irony,እንዴት ያለ ፍጹም እርዳታ ነው! (በሳቅ)።
9810,5,Request,ተማሪው ደብዳቤ ማግኘት ይችላል?
9811,8,Warning,ተማሪው ፈቃድ አትንካ።
9812,7,Suggestion,ተማሪዎች ክፍያ ቢጠቀም ይሻላል።
9813,8,Warning,አደጋ አለ! ዕድል ተጠንቀቅ።
9814,5,Request,መምህራን ዜና ማግኘት ይችላል?
9815,5,Request,እባክህ ደስታ ስጠኝ።
9816,5,Request,እባክሽ ፊልም ስጠኝ።
9817,7,Suggestion,ወንድሞች ዜና ቢያደርግ ይሻላል።
9818,8,Warning,አደጋ አለ! ስልጠና ተጠንቀቅ።
9819,3,Promise,ታካሚዎች ትናንት ትመጣለች ብሎ ቃል ገብቷል።
9820,6,Sarcasm/Irony,አዎ፣ በጣም ጥሩ ሀሳብ ነው... (በተቃራኒ)።
9821,0,Assertion,በሰዓት እንግዶች ከተማ ነበር።
9822,8,Warning,ተጠንቀቅ! ጉብኝት ደስ የሚል ነው።
9823,7,Suggestion,እንግዶች ዜና ቢያደርግ ይሻላል።
9824,2,Phatic,እግዚአብሔር ይጠብቅሽ እናንተ።
9825,6,Sarcasm/Irony,ሁሉም ሰው ዕረፍት ይወዳል... (በአስቂኝ)።
9826,2,Phatic,እግዚአብሔር ከአንቺ ጋር ይሁን በማለዳ።
9827,2,Phatic,እንኳን ደህና ኑር እህቴ።
9828,2,Phatic,እንኳን ለአዲስ ዓመት አደረሰ ሰራተኞች።
9829,1,Complaint,መድሃኒት አልሰራም፣ ችግር አለ።
9830,1,Complaint,ለምን እቅድ እንዲህ አሮጌ ነው?
9831,6,Sarcasm/Irony,አዎ፣ ምግብ ቤት በጣም ጥሩ ጥራት አለው... (በአስቂኝ)።
9832,1,Complaint,አንድ ሰው ስለ ምክር ቅሬታ አለው።
9833,1,Complaint,አለቃዬ ከ ስራ ጋር ችግር አለው።
9834,7,Suggestion,ብዙ ሰዎች ዜና ቢጠቀም ይሻላል።
9835,7,Suggestion,እንደእኔ አስተያየት ውሃ መቀየር ይሻላል።
9836,3,Promise,አሁን አባቶች ጨዋታ ያመጣል።
9837,0,Assertion,ማንም በወር ቢሮ ይገኛል።
9838,2,Phatic,እንደገና እንገናኝ በቅርቡ ከ ባህር ዳር።
9839,5,Request,ሁሉም ቤት ማግኘት ይችላል?
9840,1,Complaint,እናንተ ከ ክፍያ ጋር ችግር አለው።
9841,4,Refusal,እናቴ ምግብ ቤት አይፈልግም።
9842,6,Sarcasm/Irony,እርግጥ፣ መጽሔት በጣም ውድ ነው... (በአስቂኝ)።
9843,0,Assertion,እውነቱን ለመናገር ድልድይ ጥሩ ነው።
9844,2,Phatic,እግዚአብሔር ይባርክህ ሰራተኞች።
9845,6,Sarcasm/Irony,እናቶች ሁልጊዜ ይረዳል... (በቀልድ)።
9846,2,Phatic,ጤና ይስጥልኝ አንቺ።
9847,3,Promise,አትጨነቅ፣ ጤና እከፍላለሁ።
9848,8,Warning,ተጠንቀቅ! እቅድ አስደሳች ነው።
9849,2,Phatic,እንዴት ነው ቀኑ ከ ጎንደር?
9850,4,Refusal,አባቴ ውሃ አይፈልግም።
9851,0,Assertion,እውነቱን ለመናገር ዜና ዘገይተኛ ነው።
9852,1,Complaint,ለምን ድልድይ እንዲህ ዘገይተኛ ነው?
9853,7,Suggestion,እኔ ኮምፒውተር እንድታደርግ እመክራለሁ።
9854,3,Promise,አለቆች ከዚህ በኋላ ትመጣለች ብሎ ቃል ገብቷል።
9855,3,Promise,እሷ በፍጥነት ትመጣለች ብሎ ቃል ገብቷል።
9856,2,Phatic,ደህና እንደምትሆን ትናንት ተስፋ አደርጋለሁ።
9857,5,Request,ሰራተኞች ህንፃ ማግኘት ይችላል?
9858,1,Complaint,አንቺ ከ ክፍያ ጋር ችግር አለው።
9859,0,Assertion,እኔ ፊልም እንደሚያስፈልግ አውቃለሁ።
9860,6,Sarcasm/Irony,አዎ፣ ይህ ፊልም በጣም ጠቃሚ ነው... (በሳቅ)።
9861,4,Refusal,ልጄ ስልክ አይፈልግም።
9862,6,Sarcasm/Irony,አዎ፣ እርዳታ በጣም አስፈላጊ ነው... (በተቃራኒ)።
9863,2,Phatic,እንኳን ደህና ኑር ልጄ።
9864,1,Complaint,ይህ ትምህርት በጣም ቀላል ነው፣ አልወድም።
9865,6,Sarcasm/Irony,በጣም ጥሩ ነው፣ አልችልም እንዳልል።
9866,0,Assertion,ደንበኞች በሰዓት ጎንደር ይገኛል።
9867,2,Phatic,እንዴት ነው ጤንነትህ አሁን?
9868,6,Sarcasm/Irony,እርግጥ፣ ሹፌሩ በጣም ታማኝ ነው... (በአስቂኝ)።
9869,2,Phatic,ሰላም እናቴ ከ መቀሌ።
9870,1,Complaint,ወጣቶች ሆቴል ስለ አዲስ መሆኑ ያማርራል።
9871,5,Request,እህቴ መጽሐፍ ማግኘት ይችላል?
9872,2,Phatic,እንኳን ደህና መጣህ እሷ።
9873,0,Assertion,ክፍያ ቀላል ነው።
9874,0,Assertion,እውነቱን ለመናገር ብር ቀላል ነው።
9875,8,Warning,ተጠንቀቅ! ድርጊት ደህንነቱ የተጠበቀ ነው።
9876,1,Complaint,አለቆች ስለ መረጃ ቅሬታ አለው።
9877,7,Suggestion,ምናልባት ፈጣን ቅጣት መግዛት?
9878,3,Promise,ጎረቤቴ በሰዓት ትመጣለች ብሎ ቃል ገብቷል።
9879,7,Suggestion,ዳኛው ቦታ ቢጠቀም ይሻላል።
9880,3,Promise,ጓደኛዬ ዛሬ ትመጣለች ብሎ ቃል ገብቷል።
9881,0,Assertion,ድርጊት በጣም አደገኛ ነው።
9882,6,Sarcasm/Irony,አዎ ወንዶች በጣም ፈጣን ነው... (በቀልድ)።
9883,7,Suggestion,እኔ ፕሮጀክት ቢያደርግ ይሻላል።
9884,8,Warning,ተጠንቀቅ! እድል ንጹህ ነው።
9885,3,Promise,በሳምንት ጓደኞች ውሃ ታመጣለች።
9886,6,Sarcasm/Irony,እንዴት ያለ ጥሩ ውሳኔ ነው! (በተቃራኒ)።
9887,8,Warning,ተጠንቀቅ! ዕረፍት ንጹህ ነው።
9888,0,Assertion,ምግብ ንጹህ ነው።
9889,6,Sarcasm/Irony,እርግጥ ነው፣ በቅርቡ ሁሉም ይረዳል... (በአስቂኝ)።
9890,4,Refusal,ደንበኞች ምክር አይፈልግም።
9891,3,Promise,ዛሬ ተማሪዎች ሆቴል ያመጣል።
9892,2,Phatic,ጤና ይስጥልኝ ባለሙያው ከ አዲስ አበባ።
9893,5,Request,እናቴ ቁልፍ ማግኘት ይችላል?
9894,7,Suggestion,ምናልባት መጥፎ ፊልም መግዛት?
9895,0,Assertion,እውነቱን ለመናገር ክፍያ ቀላል ነው።
9896,1,Complaint,ለምን ልጄ መጽሐፍ አልሰጠኝም?
9897,2,Phatic,እንዴት አለፍክ አሁን ጓደኛዬ?
9898,5,Request,እባክዎ ትምህርት ይላኩልኝ።
9899,4,Refusal,ሴቶች ክፍያ አይፈልግም።
9900,4,Refusal,ፖሊሱ ክፍያ አይፈልግም።
9901,3,Promise,በወር ወንዶች ንግግር ታመጣለች።
9902,2,Phatic,እግዚአብሔር ከአንተ ጋር ይሁን ባለሙያው።
9903,6,Sarcasm/Irony,እነሱ በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
9904,1,Complaint,ለምን ወንዶች መረጃ አልሰጠኝም?
9905,3,Promise,እሱ አሁን ትመጣለች ብሎ ቃል ገብቷል።
9906,3,Promise,አሁን አዛውንቶች ድርጊት ታመጣለች።
9907,2,Phatic,እንዴት ነው ሁኔታው መስሪያ ቤት እሷ?
9908,1,Complaint,ለምን ወጣቱ ሙያ አልሰጠኝም?
9909,6,Sarcasm/Irony,እርግጥ ነው፣ ክፍያ በጣም ውድ ነው... (በቀልድ)።
9910,3,Promise,በማታ እኛ ሙያ ታመጣለች።
9911,7,Suggestion,ምናልባት ደስ የሚል ውሃ መግዛት?
9912,2,Phatic,ሰላም እሱ፣ እንዴት ነህ ከ መቀሌ?
9913,5,Request,እባክሽ ሽልማት ስጠኝ።
9914,5,Request,ከፈቀድክ ችግር ውሰድ።
9915,0,Assertion,እሷ ድል አላት።
9916,0,Assertion,አስተማሪው ሰላም አለው።
9917,6,Sarcasm/Irony,እንዴት ደህንነቱ የተጠበቀ ሁኔታ ነው! (በቀልድ)።
9918,0,Assertion,በወር እንግዶች ጎንደር ነበር።
9919,4,Refusal,ደንበኞች ፈቃድ አይፈልግም።
9920,2,Phatic,መልካም ጊዜ ይሁንልሽ በወር።
9921,4,Refusal,ወንዶች መጽሔት አይፈልግም።
9922,2,Phatic,እግዚአብሔር ይባርክሽ ከ መስሪያ ቤት።
9923,2,Phatic,ደህና ሁኚ ዳኛው ከ ከተማ።
9924,2,Phatic,እንዴት ነው ስራሽ ተማሪው?
9925,5,Request,እባክዎ ቤት ይላኩልኝ።
9926,6,Sarcasm/Irony,እንዴት ያለ ርካሽ ሀሳብ ነው! (በሳቅ)።
9927,2,Phatic,እንዴት ነው ጤንነትሽ ነጋዴዎች?
9928,8,Warning,ተጠንቀቅ! ሆቴል አሮጌ ነው።
9929,3,Promise,አንድ ሰው ዛሬ ይመጣል ብሎ ቃል ገብቷል።
9930,1,Complaint,ሰራተኛው ቁልፍ ስለ ዘገይተኛ መሆኑ ያማርራል።
9931,5,Request,ከፈቀድክ ድርጊት ውሰድ።
9932,4,Refusal,ወንድሜ ድልድይ አይፈልግም።
9933,8,Warning,ይህ ጤና አደገኛ ነው።
9934,8,Warning,ተጠንቀቅ! ብር ያሳዝናል ነው።
9935,2,Phatic,እንኳን ደህና ኑር ጓደኞች።
9936,5,Request,እርዳኝ እርዳታ ለማግኘት።
9937,6,Sarcasm/Irony,እርግጥ ነው፣ ገንዘብ በጣም ጥሩ ነው... (በቀልድ)።
9938,4,Refusal,ይቅርታ፣ ፊልም አልሰጥም።
9939,2,Phatic,ደስ ብሎኛል ስላየሁሽ እነሱ።
9940,6,Sarcasm/Irony,አዎ ማንም በጣም ፈጣን ነው... (በቀልድ)።
9941,8,Warning,ወጣቶች ምክር አትንካ።
9942,6,Sarcasm/Irony,እንዴት ያለ ፍጹም ውሳኔ ነው! (በሳቅ)።
9943,6,Sarcasm/Irony,አዎ፣ አገልግሎት በጣም አስፈላጊ ነው... (በተቃራኒ)።
9944,1,Complaint,ለምን ሁሉም ገንዘብ አልሰጠኝም?
9945,2,Phatic,እግዚአብሔር ይባርካችሁ አዛውንቶች።
9946,7,Suggestion,ይህን እርዳታ መሞከር ጥሩ ነው።
9947,2,Phatic,ደህና ሁን በማታ ማንም።
9948,1,Complaint,ለምን ማንም ዕድል አልሰጠኝም?
9949,3,Promise,አሁን እኔ ሀሳብ ያመጣል።
9950,4,Refusal,ምክር አልፈልግም፣ አመሰግናለሁ።
9951,5,Request,እባክዎ ሙዚቃ ይላኩልኝ።
9952,4,Refusal,ጓደኞች ችግር አይፈልግም።
9953,0,Assertion,ተማሪዎች ደስታ አላት።
9954,5,Request,ተማሪዎች መንገድ ማግኘት ይችላል?
9955,8,Warning,ይህን ኮምፒውተር አታድርግ።
9956,5,Request,እህቶች ድርጊት ማግኘት ይችላል?
9957,1,Complaint,ነጋዴዎች ስለ ስራ ቅሬታ አለው።
9958,0,Assertion,ሐኪሞች ነገ ቢሮ ይገኛል።
9959,3,Promise,ከዚህ በፊት ወጣቶች መኪና ያመጣል።
9960,3,Promise,እኔ በማለዳ ትመጣለች ብሎ ቃል ገብቷል።
9961,7,Suggestion,ወዳጄ ንግግር ቢያደርግ ይሻላል።
9962,4,Refusal,ሰራተኞች ኮንትራት አይፈልግም።
9963,7,Suggestion,አንቺ ኮንትራት ቢጠቀም ይሻላል።
9964,3,Promise,ጎረቤቴ በሳምንት ይመጣል ብሎ ቃል ገብቷል።
9965,6,Sarcasm/Irony,አዎ፣ ባለሙያው በጣም ብልህ ነው... (በተቃራኒ)።
9966,1,Complaint,ለምን ንግግር እንዲህ ቀላል ነው?
9967,2,Phatic,እንዴት ነው ቤተሰብሽ እናንተ?
9968,2,Phatic,ሰላም ሁሉም፣ ምን አለ በቅርቡ?
9969,5,Request,እኛ ሰላም ማግኘት ይችላል?
9970,3,Promise,ጓደኞች አሁን ይመጣል ብሎ ቃል ገብቷል።
9971,0,Assertion,ከዚህ በኋላ እናቶች ከተማ ነበር።
9972,0,Assertion,እኔ ጉብኝት ንጹህ ይቆጠራል።
9973,5,Request,እርዳኝ ስራ ለማግኘት።
9974,4,Refusal,ወንዶች ስልክ አይፈልግም።
9975,0,Assertion,ይህ መፍትሄ ጥሩ መሆኑን እረጋገጣለሁ።
9976,5,Request,እባክህ ቁልፍ አስረዳኝ።
9977,1,Complaint,አለቆች ከ ድልድይ ጋር ችግር አለው።
9978,2,Phatic,እንኳን ለአዲስ ዓመት አደረሰ እኔ።
9979,8,Warning,አባቶች ገንዘብ አትንካ።
9980,8,Warning,ይህን ድርጊት አታድርግ።
9981,0,Assertion,ድል ትንሽ ነው።
9982,3,Promise,ገበሬዎች በሳምንት ትመጣለች ብሎ ቃል ገብቷል።
9983,6,Sarcasm/Irony,ድልድይ በጣም ውድ ነው፣ ግን ዋጋው አለው... (በቀልድ)።
