id,text,label,label_id,template_id,split
8249,እባክዎ ስጦታውን ነገ ጠዋት ያድርሱልኝ።,Request,0,Request_06,train
8250,ተጠንቀቅ፣ መጽሐፉን ዛሬ ማታ ካላመለስክ ቅጣት አለ።,Warning,4,Warning_10,train
8251,እንዴት ነሽ?,Phatic,7,Phatic_05,train
8252,የትዕዛዙ ችግር ከጠዋቱ ጀምሮ ከቤተሰቤ ጋር እፈታለሁ።,Promise,8,Promise_00,train
8253,አይደለም፣ ሪፖርቱን በዚህ አመት ማጠናቀቅ አልችልም።,Refusal,2,Refusal_10,train
8254,ይቅርታ፣ ለአለቃዬ መላክ አልችልም።,Refusal,2,Refusal_05,val
8255,አዎ፣ ለፖሊሱ ደውያለሁ... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_14,val
8256,እንደምን አደረሽ?,Phatic,7,Phatic_09,test
8257,ተጠንቀቅ፣ መጽሐፉን በሚቀጥለው ወር ካላመለስክ ቅጣት አለ።,Warning,4,Warning_10,train
8258,ለቤተሰቤ በዚህ አመት እደውላለሁ።,Promise,8,Promise_10,test
8259,አይደለም፣ ሪፖርቱን በዚህ ወር ማጠናቀቅ አልችልም።,Refusal,2,Refusal_10,train
8260,የክፍያው ችግርን ነገ ጠዋት እፈታለሁ።,Promise,8,Promise_14,test
8261,ተጠንቀቅ፣ ለእህቴ ካልደወልክ ችግር ይፈጥራል።,Warning,4,Warning_12,train
8262,አልችልም፣ ምግቡን በቅርቡ ማዘጋጀት አልቻልኩም።,Refusal,2,Refusal_12,train
8263,ስራው ነገ ማታ ተጀምሯል።,Assertion,1,Assertion_13,train
8264,ስራውን በዚህ ወር አጠናቅቃለሁ።,Promise,8,Promise_12,train
8265,እርግጥ ነው፣ ምግቡ ዝግጁ ነው... በጣም ጣፋጭ!,Sarcasm/Irony,5,Sarcasm/Irony_09,train
8266,ስጦታው ገና ወደ ጤና ጣቢያ በሚቀጥለው ቀን አልደረሰኝም።,Complaint,6,Complaint_00,train
8267,እባክሽ ደብዳቤውን ዛሬ ማታ አምጪልኝ።,Request,0,Request_09,train
8268,ይቅርታ፣ ለአባቴ መጥራት አልችልም።,Refusal,2,Refusal_11,train
8269,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,train
8270,ቦታው በሚቀጥለው ሳምንት አልተያዘም።,Complaint,6,Complaint_07,test
8271,ውሳኔው ነገ ማታ አልተሰጠም።,Complaint,6,Complaint_13,test
8272,አዎ፣ ቦታው ነፃ ነው... በጣም ምቹ!,Sarcasm/Irony,5,Sarcasm/Irony_08,train
8273,ማስጠንቀቂያ፣ ክፍያውን በሚቀጥለው ወር ካላደረግክ አገልግሎት ይቋረጣል።,Warning,4,Warning_03,train
8274,መረጃው ነገ አልደረሰኝም።,Complaint,6,Complaint_06,train
8275,አልችልም፣ ምግቡን በዚህ ወር ማዘጋጀት አልቻልኩም።,Refusal,2,Refusal_12,train
8276,ሰላም ነው ወንድሜ?,Phatic,7,Phatic_11,train
8277,ውሳኔው በፍጥነት አልተሰጠም።,Complaint,6,Complaint_13,train
8278,መረጃውን ዛሬ ጠዋት እላካለሁ።,Promise,8,Promise_06,val
8279,እባክሽ ደብዳቤውን ዛሬ አምጪልኝ።,Request,0,Request_09,train
8280,እንደሚመስለኝ ትዕዛዙን በሚቀጥለው ሳምንት ማጠናቀቅ ይሻላል።,Suggestion,3,Suggestion_04,test
8281,አዎ፣ ውሉ ተፈርሟል... በጣም ቀላል ነበር!,Sarcasm/Irony,5,Sarcasm/Irony_04,train
8282,ይሻላል ክፍያውን ዛሬ ማታ ማድረግ።,Suggestion,3,Suggestion_08,train
8283,ሪፖርቱ ነገ ጠዋት አልቀረበም።,Complaint,6,Complaint_05,test
8284,ነጋዴው፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_07,train
8285,ውሉ ዛሬ አልተፈረመም።,Complaint,6,Complaint_04,train
8286,እባክዎ ስጦታውን በዚህ ወር ያድርሱልኝ።,Request,0,Request_06,val
8287,ተጠንቀቅ፣ ስራውን በዚህ ሳምንት ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_14,test
8288,የፓኬጁ ችግር ከምሽቱ ጀምሮ ከአለቃዬ ጋር እፈታለሁ።,Assertion,1,Assertion_00,train
8289,ተጠንቀቅ፣ ስራውን ነገ ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_14,train
8290,ነጋዴው፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_07,train
8291,አልችልም፣ ምግቡን በሚቀጥለው ወር ማዘጋጀት አልቻልኩም።,Refusal,2,Refusal_12,train
8292,እንደኔ ሀሳብ ደብዳቤውን ነገ ማታ መላክ ይሻላል።,Suggestion,3,Suggestion_01,val
8293,አልፈልግም፣ ውሉን አልቀበልም።,Refusal,2,Refusal_03,train
8294,ቦታው ነገ ጠዋት አልተያዘም።,Complaint,6,Complaint_07,val
8295,የመረጃው ችግርን በቅርቡ እፈታለሁ።,Promise,8,Promise_14,val
8296,ምግቡ በሚቀጥለው ወር አልደረሰኝም።,Complaint,6,Complaint_08,test
8297,እርግጥ ነው፣ ክፍያው ተከፍሏል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_03,test
8298,እባክዎ መልእክቱን አሁን ይላኩልኝ።,Request,0,Request_04,train
8299,ትዕዛዙ በፍጥነት አልደረሰኝም።,Complaint,6,Complaint_01,train
8300,የጓደኛዋ አገልግሎት መጥፎ ነው።,Complaint,6,Complaint_10,val
8301,ምናልባት ለቤተሰቤ መደወል ይሻላል።,Suggestion,3,Suggestion_06,train
8302,እባክሽ መልእክቱን በሚቀጥለው ወር አምጪልኝ።,Request,0,Request_01,train
8303,ይቅርታ፣ ውሳኔውን ነገ ማታ ማሳወቅ አልችልም።,Refusal,2,Refusal_14,val
8304,ሪፖርቱ ዝግጁ ነው።,Assertion,1,Assertion_08,train
8305,ተጠንቀቅ፣ ስራውን በዚህ አመት ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_14,train
8306,ምናልባት ምግቡን ዛሬ ጠዋት ማዘጋጀት ይሻላል።,Suggestion,3,Suggestion_12,train
8307,ምናልባት ስጦታውን በሚቀጥለው ወር ማድረግ ይሻላል።,Suggestion,3,Suggestion_00,train
8308,ስጦታው ገና ወደ ገበያ ዛሬ ማታ አልደረሰኝም።,Complaint,6,Complaint_00,train
8309,የመልእክቱ ችግር ከአርብ ጀምሮ ከእህቴ ጋር እፈታለሁ።,Assertion,1,Assertion_00,train
8310,ውሉ በሚቀጥለው ወር ተፈርሟል።,Assertion,1,Assertion_07,train
8311,የጓደኛችን ስራ በቢሮ ጥሩ ነው።,Assertion,1,Assertion_06,train
8312,ውሉ ነገ ማታ አልተፈረመም።,Complaint,6,Complaint_04,train
8313,ማስጠንቀቂያ፣ ደብዳቤውን ነገ ካላረጋገጥክ ችግር ይፈጥራል።,Warning,4,Warning_13,train
8314,ሪፖርቱ ዝግጁ ነው።,Assertion,1,Assertion_08,test
8315,አዎ፣ ለፖሊሱ ላክኩት... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_02,train
8316,ምናልባት ደብዳቤውን በሚቀጥለው ወር ማድረግ ይሻላል።,Suggestion,3,Suggestion_00,val
8317,ሪፖርቱ ዝግጁ ነው።,Assertion,1,Assertion_08,test
8318,እርግጥ ነው፣ መረጃው ትክክል ነው... በጣም ግልጽ!,Sarcasm/Irony,5,Sarcasm/Irony_07,train
8319,ውሳኔው በዚህ ሳምንት አልተሰጠም።,Complaint,6,Complaint_13,train
8320,ነጋዴው፣ ስራ እንዴት እየሄደ ነው?,Phatic,7,Phatic_14,train
8321,እባክሽ ምግቡን በዚህ ሳምንት አዘጋጅልኝ።,Request,0,Request_13,train
8322,እንደሚመስለኝ ስጦታውን ነገ ጠዋት ማምጣት ይሻላል።,Suggestion,3,Suggestion_10,train
8323,ይሻላል ደብዳቤውን ለእህቴ ማሳወቅ።,Suggestion,3,Suggestion_02,train
8324,መጽሐፉ በፍጥነት ደረሰ።,Assertion,1,Assertion_11,train
8325,የመጽሐፉ ዋጋ ተቀይሯል።,Assertion,1,Assertion_09,train
8326,ስራውን ዛሬ አጠናቅቃለሁ።,Promise,8,Promise_12,train
8327,ሰላም፣ ስራ በትምህርት ቤት እንዴት ነው?,Phatic,7,Phatic_08,test
8328,እንደኔ ሀሳብ መጽሐፉን በዚህ ሳምንት ማንበብ ይሻላል።,Suggestion,3,Suggestion_13,train
8329,መጽሐፉ ነገ ማታ ደረሰ።,Assertion,1,Assertion_11,val
8330,ማስጠንቀቂያ፣ ትዕዛዙን በሚቀጥለው ሳምንት ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_01,train
8331,ውሉን በዚህ ወር እፈርማለሁ።,Promise,8,Promise_04,train
8332,ማስጠንቀቂያ፣ ሪፖርቱን በዚህ ሳምንት ካላቀረብክ ቅጣት አለ።,Warning,4,Warning_05,train
8333,ማስጠንቀቂያ፣ መረጃውን ካላጋራህ ችግር ይፈጥራል።,Warning,4,Warning_07,train
8334,አይ፣ ክፍያውን አሁን ማድረግ አልችልም።,Refusal,2,Refusal_07,val
8335,ማስጠንቀቂያ፣ መረጃውን ካላጋራህ ችግር ይፈጥራል።,Warning,4,Warning_07,train
8336,እባክዎ ክፍያውን ዛሬ ጠዋት ያረጋግጡልኝ።,Request,0,Request_08,train
8337,ቦታውን በቅርቡ አስይዛለሁ።,Promise,8,Promise_07,train
8338,ለአስተዳዳሪው በሚቀጥለው ሳምንት አልደወሉልኝም።,Complaint,6,Complaint_14,train
8339,አይደለም፣ ሪፖርቱን በሚቀጥለው ቀን ማጠናቀቅ አልችልም።,Refusal,2,Refusal_10,train
8340,እባክዎ ሪፖርቱን በቅርቡ ይላኩልኝ።,Request,0,Request_10,test
8341,ምናልባት ለእህቴ መደወል ይሻላል።,Suggestion,3,Suggestion_06,train
8342,ስጦታው በዚህ ወር ደርሷል።,Assertion,1,Assertion_01,val
8343,ውሳኔውን ዛሬ ማታ አሳውቃለሁ።,Promise,8,Promise_11,train
8344,ሀሳቤ ውሉን በቅርቡ መፈረም ነው።,Suggestion,3,Suggestion_05,train
8345,ይቅርታ፣ ውሳኔውን በዚህ አመት ማሳወቅ አልችልም።,Refusal,2,Refusal_14,test
8346,እባክሽ ምግቡን ነገ አዘጋጅልኝ።,Request,0,Request_13,val
8347,እባክሽ ምግቡን በቅርቡ አዘጋጅልኝ።,Request,0,Request_13,train
8348,አልፈልግም፣ ቦታውን ማስያዝ አልችልም።,Refusal,2,Refusal_09,test
8349,አዎ፣ ለአስተዳዳሪው ደውያለሁ... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_14,val
8350,እንደምን አደረሽ?,Phatic,7,Phatic_09,val
8351,አዎ፣ ፓኬጁን በዚህ አመት አደረግኩት... ትክክል ነው!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
8352,ሪፖርቱ ዛሬ ማታ አልቀረበም።,Complaint,6,Complaint_05,test
8353,የመልእክቱ ጥራት ከፍተኛ ነው።,Assertion,1,Assertion_14,train
8354,ክፍያው ተከፍሏል።,Assertion,1,Assertion_05,test
8355,ተጠንቀቅ፣ ስጦታውን በቅርቡ ካላመጣህ ችግር ይፈጥራል።,Warning,4,Warning_06,train
8356,እንደኔ ሀሳብ ሸቀጡን በሚቀጥለው ሳምንት መላክ ይሻላል።,Suggestion,3,Suggestion_01,train
8357,ቦታውን በፍጥነት አስይዛለሁ።,Promise,8,Promise_07,val
8358,መጽሐፉ በሚቀጥለው ወር አልደረሰኝም።,Complaint,6,Complaint_09,train
8359,ስጦታው ነገ ማታ ደርሷል።,Assertion,1,Assertion_01,train
8360,የትዕዛዙ ችግር ከጠዋቱ ጀምሮ ከደንበኛው ጋር እፈታለሁ።,Promise,8,Promise_00,train
8361,የሪፖርቱ ችግር ከረቡዕ ጀምሮ አልተፈታም።,Complaint,6,Complaint_02,val
8362,ሀሳቤ ውሉን ነገ ማታ መፈረም ነው።,Suggestion,3,Suggestion_05,val
8363,እርግጥ ነው፣ ምግቡ ዝግጁ ነው... በጣም ጣፋጭ!,Sarcasm/Irony,5,Sarcasm/Irony_09,train
8364,ስራው በሚቀጥለው ቀን ተጀምሯል።,Assertion,1,Assertion_13,val
8365,እርግጥ ነው፣ ውሳኔው ትክክል ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_11,train
8366,ይቅርታ፣ መረጃውን ማጋራት አልችልም።,Refusal,2,Refusal_08,train
8367,ማስጠንቀቂያ፣ ውሳኔውን ነገ ጠዋት ካላሳወቅክ ችግር ይፈጥራል።,Warning,4,Warning_11,train
8368,ስጦታው ገና ወደ ቤት በሚቀጥለው ቀን አልደረሰኝም።,Complaint,6,Complaint_00,train
8369,ስጦታው በቅርቡ ደርሷል።,Assertion,1,Assertion_01,train
8370,አልፈልግም፣ ትዕዛዙን አልቀበልም።,Refusal,2,Refusal_03,train
8371,ሪፖርቱን ዛሬ ጠዋት አቀርባለሁ።,Promise,8,Promise_05,val
8372,እርግጥ ነው፣ መረጃው ትክክል ነው... በጣም ግልጽ!,Sarcasm/Irony,5,Sarcasm/Irony_07,train
8373,መጽሐፉን በዚህ ሳምንት አመልሳለሁ።,Promise,8,Promise_09,train
8374,ስራውን በዚህ አመት አጠናቅቃለሁ።,Promise,8,Promise_12,val
8375,ውሉን በዚህ ሳምንት እፈርማለሁ።,Promise,8,Promise_04,train
8376,የደንበኛው ውሳኔ ትክክል ነው።,Assertion,1,Assertion_12,train
8377,ተጠንቀቅ፣ ስጦታውን በሚቀጥለው ሳምንት ካላመጣህ ችግር ይፈጥራል።,Warning,4,Warning_06,test
8378,እርግጥ ነው፣ መረጃው ትክክል ነው... በጣም ግልጽ!,Sarcasm/Irony,5,Sarcasm/Irony_07,train
8379,ሰላም ነው?,Phatic,7,Phatic_04,train
8380,ውሉ በቅርቡ ተፈርሟል።,Assertion,1,Assertion_07,train
8381,የመጽሐፉ ችግር ከባለፈው ሳምንት ጀምሮ አልተፈታም።,Complaint,6,Complaint_02,train
8382,አይ፣ አሁን ውሳኔው ማድረግ አልችልም።,Refusal,2,Refusal_01,val
8383,ማስጠንቀቂያ፣ ሪፖርቱን ነገ ማታ ካላቀረብክ ቅጣት አለ።,Warning,4,Warning_05,train
8384,እባክዎ ትዕዛዙን ለጓደኛችን በፍጥነት ይላኩልኝ።,Request,0,Request_03,train
8385,እባክሽ ደብዳቤውን ነገ አምጪልኝ።,Request,0,Request_09,test
8386,ትዕዛዙ ዛሬ ጠዋት አልደረሰኝም።,Complaint,6,Complaint_01,test
8387,እንደኔ ሀሳብ ሪፖርቱን ነገ ጠዋት ማቅረብ ይሻላል።,Suggestion,3,Suggestion_07,train
8388,ተጠንቀቅ፣ ስራውን ዛሬ ማታ ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_14,val
8389,እንደኔ ሀሳብ ሪፖርቱን ነገ ማቅረብ ይሻላል።,Suggestion,3,Suggestion_07,val
8390,እንደምን አደረሽ?,Phatic,7,Phatic_09,train
8391,ክፍያው በዚህ ሳምንት አልተከፈለም።,Complaint,6,Complaint_03,train
8392,እባክዎ ውሉን ለአስተዳዳሪው በዚህ ሳምንት ይላኩልኝ።,Request,0,Request_02,train
8393,ይቅርታ፣ ለአባቴ መላክ አልችልም።,Refusal,2,Refusal_05,train
8394,ነጋዴው፣ ስራ በጤና ጣቢያ እንዴት ነው?,Phatic,7,Phatic_00,train
8395,የትዕዛዙ ችግር ከረቡዕ ጀምሮ ከባልደረባዬ ጋር እፈታለሁ።,Promise,8,Promise_00,train
8396,እንደኔ ሀሳብ ፋይሉን ነገ ማታ መላክ ይሻላል።,Suggestion,3,Suggestion_01,val
8397,የጓደኛዬ ውሳኔ ትክክል ነው።,Assertion,1,Assertion_12,train
8398,ስጦታው ገና ወደ ባንክ በዚህ ወር አልደረሰኝም።,Complaint,6,Complaint_00,train
8399,እባክሽ ደብዳቤውን በቅርቡ አምጪልኝ።,Request,0,Request_09,train
8400,የውሉ ሁኔታ ጥሩ ነው።,Assertion,1,Assertion_03,val
8401,ጤና ይስጥልኝ፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_13,val
8402,አዎ፣ ክፍያውን በሚቀጥለው ወር አደረግኩት... ትክክል ነው!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
8403,ጤና ይስጥልኝ፣ ስራ እንዴት ነው?,Phatic,7,Phatic_02,val
8404,አዎ፣ ውሉ ተፈርሟል... በጣም ቀላል ነበር!,Sarcasm/Irony,5,Sarcasm/Irony_04,test
8405,መጽሐፉ በዚህ አመት አልደረሰኝም።,Complaint,6,Complaint_09,train
8406,አልፈልግም፣ ቦታውን ማስያዝ አልችልም።,Refusal,2,Refusal_09,val
8407,የጓደኛችን ውሳኔ ትክክል ነው።,Assertion,1,Assertion_12,test
8408,ይሻላል ትዕዛዙን ለጓደኛዬ ማሳወቅ።,Suggestion,3,Suggestion_02,val
8409,እንደሚመስለኝ ትዕዛዙን ዛሬ ማታ ማጠናቀቅ ይሻላል።,Suggestion,3,Suggestion_04,val
8410,የፓኬጁ ጥራት ከፍተኛ ነው።,Assertion,1,Assertion_14,train
8411,መጽሐፉ በዚህ አመት ደረሰ።,Assertion,1,Assertion_11,train
8412,ይቅርታ፣ ለቤተሰቤ መጥራት አልችልም።,Refusal,2,Refusal_11,train
8413,መረጃው በዚህ ሳምንት አልደረሰኝም።,Complaint,6,Complaint_06,test
8414,እባክሽ ውሉን በዚህ ሳምንት አምጪልኝ።,Request,0,Request_01,val
8415,እባክሽ ምግቡን በቅርቡ አዘጋጅልኝ።,Request,0,Request_13,train
8416,የባልደረባዬ ስራ በቤት ጥሩ ነው።,Assertion,1,Assertion_06,test
8417,ነጋዴው፣ ስራ በዩኒቨርሲቲ እንዴት ነው?,Phatic,7,Phatic_00,train
8418,አይደለም፣ ውሉን በዚህ ወር ማረጋገጥ አልችልም።,Refusal,2,Refusal_04,train
8419,እርግጥ ነው፣ መረጃው ትክክል ነው... በጣም ግልጽ!,Sarcasm/Irony,5,Sarcasm/Irony_07,train
8420,ጤና ይስጥልኝ፣ ፖሊሱ እንዴት ነው?,Phatic,7,Phatic_10,test
8421,ቦታው ዛሬ ማታ አልተያዘም።,Complaint,6,Complaint_07,train
8422,ይቅርታ፣ ትዕዛዙን በሚቀጥለው ሳምንት መላክ አልችልም።,Refusal,2,Refusal_02,train
8423,ለወንድሜ ዛሬ ማታ እደውላለሁ።,Promise,8,Promise_10,test
8424,ምክሬ ቲኬቱን አሁን ማረጋገጥ ነው።,Suggestion,3,Suggestion_03,train
8425,አይ፣ ክፍያውን አሁን ማድረግ አልችልም።,Refusal,2,Refusal_07,train
8426,ሰላም፣ ስራ በሱቅ እንዴት ነው?,Phatic,7,Phatic_08,train
8427,እንደኔ ሀሳብ መረጃውን በዚህ ሳምንት መላክ ይሻላል።,Suggestion,3,Suggestion_01,test
8428,ስራው ዛሬ አልተጠናቀቀም።,Complaint,6,Complaint_12,train
8429,አዎ፣ ለፖሊሱ ላክኩት... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_02,train
8430,አይ፣ መጽሐፉን ማበደር አልችልም።,Refusal,2,Refusal_13,train
8431,እባክዎ መረጃውን በዚህ ሳምንት ይላኩልኝ።,Request,0,Request_07,train
8432,ሪፖርቱን በዚህ ሳምንት አቀርባለሁ።,Promise,8,Promise_05,test
8433,ምናልባት ምግቡን በፍጥነት ማዘጋጀት ይሻላል።,Suggestion,3,Suggestion_12,val
8434,ማስጠንቀቂያ፣ ውሳኔውን በሚቀጥለው ወር ካላሳወቅክ ችግር ይፈጥራል።,Warning,4,Warning_11,train
8435,አይ፣ አሁን ውሉ ማድረግ አልችልም።,Refusal,2,Refusal_01,train
8436,የኮንትራቱ ጥራት ከፍተኛ ነው።,Assertion,1,Assertion_14,train
8437,እባክዎ ቦታውን ዛሬ ማታ ያስይዙልኝ።,Request,0,Request_12,train
8438,ማስጠንቀቂያ፣ ውሳኔውን ነገ ማታ ካላሳወቅክ ችግር ይፈጥራል።,Warning,4,Warning_11,train
8439,ተጠንቀቅ፣ ስራውን በፍጥነት ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_14,test
8440,እንደምን አደረሽ?,Phatic,7,Phatic_09,train
8441,ትዕዛዙ በዚህ ሳምንት ተጠናቀቀ።,Assertion,1,Assertion_02,train
8442,እባክዎ መረጃውን ነገ ጠዋት ይላኩልኝ።,Request,0,Request_07,train
8443,እባክዎ ስጦታውን ዛሬ ያድርሱልኝ።,Request,0,Request_06,train
8444,ማስጠንቀቂያ፣ መረጃውን ካላጋራህ ችግር ይፈጥራል።,Warning,4,Warning_07,train
8445,ምክሬ ሰነዱን አሁን ማረጋገጥ ነው።,Suggestion,3,Suggestion_03,train
8446,አልፈልግም፣ ደብዳቤውን አልቀበልም።,Refusal,2,Refusal_03,train
8447,እባክዎ ውሉን ለሰራተኛው ዛሬ ጠዋት ይላኩልኝ።,Request,0,Request_02,train
8448,ውሉን በሚቀጥለው ወር እፈርማለሁ።,Promise,8,Promise_04,train
8449,ስራው በዚህ አመት አልተጠናቀቀም።,Complaint,6,Complaint_12,test
8450,እንደኔ ሀሳብ ስራውን አሁን መላክ ይሻላል።,Suggestion,3,Suggestion_01,test
8451,ነጋዴው፣ ስራ በሬስቶራንት እንዴት ነው?,Phatic,7,Phatic_00,train
8452,ማስጠንቀቂያ፣ ምግቡን ነገ ጠዋት ካላዘጋጀህ ችግር ይፈጥራል።,Warning,4,Warning_09,val
8453,ይቅርታ፣ ለሰራተኛው መላክ አልችልም።,Refusal,2,Refusal_05,train
8454,ይቅርታ፣ ለአስተዳዳሪው መላክ አልችልም።,Refusal,2,Refusal_05,train
8455,ይቅርታ፣ ውሳኔውን አሁን ማሳወቅ አልችልም።,Refusal,2,Refusal_14,test
8456,እባክዎ ክፍያውን ለደንበኛው ነገ ይላኩልኝ።,Request,0,Request_11,train
8457,ይሻላል ውሳኔውን አሁን ማሳወቅ።,Suggestion,3,Suggestion_14,val
8458,ነጋዴው፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_07,test
8459,እባክዎ ክፍያውን በሚቀጥለው ቀን ያረጋግጡልኝ።,Request,0,Request_08,train
8460,ይሻላል ሸቀጡን ለባልደረባዬ ማሳወቅ።,Suggestion,3,Suggestion_02,test
8461,እንደኔ ሀሳብ መጽሐፉን በዚህ አመት ማንበብ ይሻላል።,Suggestion,3,Suggestion_13,train
8462,ተጠንቀቅ፣ መጽሐፉን በሚቀጥለው ሳምንት ካላመለስክ ቅጣት አለ።,Warning,4,Warning_10,train
8463,እባክሽ ምግቡን ነገ ጠዋት አዘጋጅልኝ።,Request,0,Request_13,train
8464,ይቅርታ፣ ለእናቴ መላክ አልችልም።,Refusal,2,Refusal_05,train
8465,አልፈልግም፣ ውሉን አልቀበልም።,Refusal,2,Refusal_03,test
8466,እባክዎ ውሉን ለደንበኛው በዚህ ወር ይላኩልኝ።,Request,0,Request_11,train
8467,አልፈልግም፣ ቦታውን ማስያዝ አልችልም።,Refusal,2,Refusal_09,train
8468,ሪፖርቱ በሚቀጥለው ሳምንት አልቀረበም።,Complaint,6,Complaint_05,train
8469,የስራው ጥራት ዝቅተኛ ነው።,Complaint,6,Complaint_11,train
8470,እባክዎ ሪፖርቱን በሚቀጥለው ሳምንት ይላኩልኝ።,Request,0,Request_10,train
8471,አይደለም፣ ውሉን ነገ ጠዋት ማረጋገጥ አልችልም።,Refusal,2,Refusal_04,val
8472,እባክዎ ሪፖርቱን አሁን ይላኩልኝ።,Request,0,Request_10,train
8473,እንደምን አደረሽ?,Phatic,7,Phatic_09,test
8474,ማስጠንቀቂያ፣ ሸቀጡን በሚቀጥለው ቀን ካላረጋገጥክ ችግር ይፈጥራል።,Warning,4,Warning_13,test
8475,ስራው በሚቀጥለው ወር አልተጠናቀቀም።,Complaint,6,Complaint_12,val
8476,ሰላም ነው?,Phatic,7,Phatic_04,train
8477,እባክዎ መጽሐፉን በሚቀጥለው ወር ይላኩልኝ።,Request,0,Request_00,train
8478,እንደምን አደርክ?,Phatic,7,Phatic_03,train
8479,አዎ፣ ለደንበኛው ደውያለሁ... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_14,train
8480,ስራውን ዛሬ አጠናቅቃለሁ።,Promise,8,Promise_12,train
8481,እባክሽ ደብዳቤውን ነገ ጠዋት አምጪልኝ።,Request,0,Request_09,train
8482,አዎ፣ ስጦታው ደርሷል... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_06,train
8483,እባክዎ ክፍያውን በሚቀጥለው ሳምንት ያረጋግጡልኝ።,Request,0,Request_08,train
8484,ማስጠንቀቂያ፣ ትዕዛዙን በዚህ አመት ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_01,train
8485,ምክሬ ሪፖርቱን አሁን ማረጋገጥ ነው።,Suggestion,3,Suggestion_03,train
8486,ሰላም፣ እንዴት ነህ?,Phatic,7,Phatic_01,train
8487,ይቅርታ፣ ለእህቴ መላክ አልችልም።,Refusal,2,Refusal_05,val
8488,ማስጠንቀቂያ፣ ውሳኔውን ዛሬ ማታ ካላሳወቅክ ችግር ይፈጥራል።,Warning,4,Warning_11,test
8489,ሀሳቤ መረጃውን ለቤተሰቤ ማጋራት ነው።,Suggestion,3,Suggestion_11,test
8490,እንዴት ነህ ጓደኛ?,Phatic,7,Phatic_12,train
8491,እርግጥ ነው፣ መረጃው ትክክል ነው... በጣም ግልጽ!,Sarcasm/Irony,5,Sarcasm/Irony_07,train
8492,ጤና ይስጥልኝ፣ ቤተሰብ እንዴት ናቸው?,Phatic,7,Phatic_06,train
8493,ተጠንቀቅ፣ መጽሐፉን ዛሬ ካላመለስክ ቅጣት አለ።,Warning,4,Warning_10,test
8494,አዎ፣ ቦታው ነፃ ነው... በጣም ምቹ!,Sarcasm/Irony,5,Sarcasm/Irony_08,train
8495,አዎ፣ ውሉ ተፈርሟል... በጣም ቀላል ነበር!,Sarcasm/Irony,5,Sarcasm/Irony_04,train
8496,መጽሐፉን በሚቀጥለው ሳምንት አመልሳለሁ።,Promise,8,Promise_09,train
8497,አዎ፣ ለወንድሜ ላክኩት... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_02,train
8498,የሸቀጡ ችግር ከባለፈው ወር ጀምሮ ከቤተሰቤ ጋር እፈታለሁ።,Assertion,1,Assertion_00,val
8499,ነጋዴው፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_07,val
8500,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,train
8501,ምናልባት መልእክቱን ነገ ማታ ማድረግ ይሻላል።,Suggestion,3,Suggestion_00,train
8502,የክፍያው ችግርን በሚቀጥለው ቀን እፈታለሁ።,Promise,8,Promise_14,train
8503,ተጠንቀቅ፣ ለአጋሬ ካልላክ ችግር ይፈጥራል።,Warning,4,Warning_02,train
8504,አይደለም፣ ሪፖርቱን በፍጥነት ማጠናቀቅ አልችልም።,Refusal,2,Refusal_10,test
8505,ማስጠንቀቂያ፣ ሪፖርቱን ዛሬ ካላቀረብክ ቅጣት አለ።,Warning,4,Warning_05,train
8506,መጽሐፉ በቅርቡ ደረሰ።,Assertion,1,Assertion_11,train
8507,አልችልም፣ ምግቡን በፍጥነት ማዘጋጀት አልቻልኩም።,Refusal,2,Refusal_12,train
8508,የትዕዛዙ ችግር ከምሽቱ ጀምሮ ከፖሊሱ ጋር እፈታለሁ።,Assertion,1,Assertion_00,train
